,gene,pvalue,pvaladj_BH,reject_BH,pvaladj_B,reject_B,percent_variance,total_variance,significant,regev_ccd,diana_ccd,diana_nonccd
3956,RAB11A,5.367351891624773e-06,2.7113230514708442e-05,True,0.07632374389890427,False,0.028004782677501054,0.008786221,False,False,False,True
3957,PKM,1.7594764094952604e-12,2.3692949377862315e-11,True,2.5019754543022605e-08,True,0.04299454952775488,0.0035363936,False,False,False,True
3958,DNASE2,0.01967757178344943,0.03916236119813169,False,279.81507076065094,False,0.024271493503747705,0.018428575,False,False,False,False
3959,KCNMB3,0.10157310751919482,0.15653991694681907,False,1444.3695889229505,False,0.014352290755627923,0.017455695,False,False,False,False
3960,GYS1,0.26661218101868217,0.34667662837501356,False,3791.2252140856604,False,0.011148649576383927,0.035417274,False,False,False,False
3961,DEAF1,0.7423539760488623,0.7906728738981965,False,10556.273539414822,False,0.008855435810332655,0.0043588113,False,False,False,False
3962,PLAC1,0.6010938123395828,0.6677776571460053,False,8547.554011468868,False,0.011283112173200166,0.006171367,False,False,False,False
3963,FASTKD5,0.008108249275288443,0.01822913908215046,False,115.29930469460166,False,0.020565650067073046,0.013617409,False,False,False,False
3964,NIF3L1,1.0021905342053942e-17,2.272910589537592e-16,True,1.4251149396400705e-13,True,0.10564278273057554,0.039701324,True,False,False,False
3965,SAV1,1.1420320936864814e-13,1.7826230924502485e-12,True,1.6239696372221765e-09,True,0.06027320146031542,0.017006163,False,False,False,False
3966,H2AFJ,3.7598346940680085e-05,0.00015757397391584756,True,0.5346484934964708,False,0.020912297101844158,0.012126256,False,False,False,False
3967,TGIF2,0.0002825088955562244,0.0009560391467895076,True,4.0172764948095105,False,0.025872630873887206,0.027491812,False,False,False,False
3968,EXOC4,0.9998680907540295,0.9998680907540295,False,14218.1242505223,False,0.018785738291408265,0.008449137,False,False,False,False
3969,HLA-F-1,0.004470529850184906,0.010909719318625255,False,63.570934469629364,False,0.014354953032996028,0.019791834,False,False,False,False
3970,SIGIRR,0.010026247909031488,0.021836919170842052,False,142.57324526642776,False,0.014674009907188824,0.012100727,False,False,False,False
3971,ELK4,0.1050488047934288,0.16081322038567744,False,1493.7940041625575,False,0.011020933094255503,0.013951096,False,False,False,False
3972,FOXA2,0.2753422065172643,0.35571601496097927,False,3915.3661766754985,False,0.011416124365738854,0.018556923,False,False,False,False
3973,ERRFI1,0.057401061538077384,0.09706779582250688,False,816.2430950714604,False,0.028405039940971006,0.017663522,False,False,False,False
3974,CYCS,0.00025461422333447126,0.0008739112372233119,True,3.6206142558161813,False,0.03905413999265067,0.008933306,False,False,False,False
3975,TUBA8,0.26378087259010513,0.34374670163409965,False,3750.964008231295,False,0.006911311202674279,0.0050303712,False,False,False,False
3976,FADS3,0.035020794729400444,0.06410036054216428,False,497.9957010520743,False,0.0315194295278952,0.021447422,False,False,False,False
3977,ELP4,0.20627942171813124,0.281155312645627,False,2933.293376831826,False,0.011394774444036651,0.003501583,False,False,False,False
3978,BCAP29,0.15925340771253918,0.22729935337471718,False,2264.5834576723073,False,0.008937655093125317,0.021085193,False,False,False,False
3979,ADAM22,0.7976947072422222,0.8355364172526112,False,11343.2187369844,False,0.006467666892295402,0.0052135806,False,False,False,False
3980,SIVA1,1.6757153158381523e-13,2.545798268292577e-12,True,2.3828671791218526e-09,True,0.07555740447443059,0.017686281,False,False,False,False
3981,ZBTB8A,0.1375008191008119,0.2017397490315255,False,1955.2616476135454,False,0.017171194630162825,0.02821963,False,False,False,False
3982,LIN54,3.2246433836222046e-08,2.426160260058611e-07,True,0.0004585442891510775,True,0.03899285199239262,0.0047603343,False,False,False,False
3983,FOXP1,0.23114075794110583,0.3084769195610066,False,3286.8215779225247,False,0.020464783453155833,0.02880793,False,False,False,False
3984,NFYA,0.9593148545756275,0.9674792363166966,False,13641.457232065422,False,0.007921850579513084,0.021976946,False,False,False,False
3985,TSPYL4,4.985348768366911e-12,6.29588450143672e-11,True,7.089165948617747e-08,True,0.07246324388166535,0.0084940875,False,False,False,False
3986,UTP14C,0.03305278590544008,0.06099281281798052,False,470.0106155753579,False,0.008281821357315802,0.014929113,False,False,False,False
3987,HNRNPH3,3.3981175979158467e-06,1.7929956305144096e-05,True,0.048321232242363336,False,0.032158870423033156,0.01701983,False,False,False,False
3988,PLEKHA5,0.02880178837566825,0.05428249578555368,False,409.5614307020025,False,0.011626452016070533,0.023378044,False,False,False,False
3989,KIRREL3-AS2,9.539434824451433e-08,6.623572422055634e-07,True,0.0013565076320369938,True,0.04670974690427665,0.006786114,False,False,False,False
3990,FBXO22,9.335541534299468e-06,4.481816361166051e-05,True,0.13275140061773844,False,0.02801512743645424,0.02687398,False,False,False,False
3991,FBXO2,0.00025334173279518507,0.0008705402324076545,True,3.602519440347532,False,0.026109473028020674,0.016523538,False,False,False,False
3992,LYRM7,0.6769099036715768,0.7337972754740729,False,9625.658830209823,False,0.010693641222910867,0.030739283,False,False,False,False
3993,NEK8,0.30821728725034886,0.3897252200515704,False,4382.849824699961,False,0.009724467548972899,0.015970742,False,False,False,False
3994,TMEM52,0.06806830448395847,0.11206799696212681,False,967.9312897618894,False,0.01762235804186328,0.010621184,False,False,False,False
3995,WWOX,0.44161768922708977,0.5207565752391754,False,6279.803540809216,False,0.012558326772859887,0.026293904,False,False,False,False
3996,C11orf45,0.5456588010946597,0.617923719962257,False,7759.268151566061,False,0.012030401206854663,0.022166483,False,False,False,False
3997,VDAC2,0.6974916449296373,0.7522435487978342,False,9918.331190899444,False,0.008880753054143846,0.0031082905,False,False,False,False
3998,FGFR1OP2,0.09593291464832837,0.14939941367859264,False,1364.1660462992295,False,0.004165976662814369,0.024735827,False,False,False,False
3999,DGCR2,0.1762197140649959,0.2468812151728317,False,2505.844334004242,False,0.01007856902600995,0.025426473,False,False,False,False
4000,TSC22D1,2.2395592812064114e-25,8.725077528426073e-24,True,3.184653297875517e-21,True,0.13471803284165768,0.023489863,True,False,False,False
4001,PDE7A,6.490193996922457e-06,3.228071305919459e-05,True,0.09229055863623734,False,0.02939044687793378,0.007552827,False,False,False,False
4002,MFSD1,0.3467829174192709,0.4285125470978148,False,4931.253085702033,False,0.010546674942707432,0.020478627,False,False,False,False
4003,POLR2A,1.7407191954757236e-24,6.363246005055216e-23,True,2.475302695966479e-20,True,0.09866884794847862,0.01984901,False,False,False,False
4004,ACVR2A,0.009823667744435558,0.021451559478788948,False,139.69255532587363,False,0.01095810981246331,0.021860493,False,False,False,False
4005,RAP1A,0.0058824527455385595,0.013814777546087252,False,83.64847804155832,False,0.01156437983536486,0.01872767,False,False,False,False
4006,IMP3,0.002451727236108198,0.006441899722368547,True,34.863561297458574,False,0.019516674835938247,0.022287328,False,False,False,True
4007,TTC17,0.046845300635371775,0.08176508838038378,False,666.1401750349867,False,0.016352819224555133,0.023138808,False,False,False,False
4008,MIR4697HG,0.28185526415743034,0.3625164486540032,False,4007.9818563186595,False,0.009509007839920244,0.013946234,False,False,False,False
4009,MRPS7,0.29741250681609005,0.37862183052146825,False,4229.2058469248,False,0.011467784514581948,0.014117323,False,False,False,True
4010,MRPS33,0.021121532496729926,0.04155917975695303,False,300.34819210349957,False,0.012652842777547147,0.02548217,False,False,False,False
4011,MRPS17,0.0003267457883896524,0.001084070254526565,True,4.646325110900857,False,0.02568671307182282,0.03056159,False,False,False,False
4012,XIAP,0.11804207940486298,0.1774374597396566,False,1678.5583691371517,False,0.017100132871442426,0.0090352865,False,False,False,False
4013,RPL36A,0.04179894766592605,0.0745025113824854,False,594.3810358094685,False,0.014946809166263928,0.03423269,False,False,False,False
4014,LDLR,4.92919385878337e-22,1.547309860306833e-20,True,7.009313667189953e-18,True,0.09922103457138666,0.037492387,False,False,False,False
4015,NDUFB5,0.0008868994634939239,0.002640270119499192,True,12.611710370883598,False,0.01622615516198977,0.022778694,False,False,False,False
4016,MPI,0.007828850628922617,0.01767363961633269,False,111.32625594327962,False,0.02717168101685173,0.029210709,False,False,False,False
4017,RPL36AL,2.9961581470464184e-16,6.043314730638308e-15,True,4.260536885100007e-12,True,0.06710982927515463,0.006285916,False,False,False,False
4018,SMIM8,0.625090812888617,0.6893742329204385,False,8888.791359276134,False,0.011572312529709524,0.021555308,False,False,False,False
4019,USP5,0.708357304220826,0.761421185729847,False,10072.840866020146,False,0.017439240845592684,0.0090338215,False,False,False,False
4020,ZNF266,0.038619481468325625,0.06969150082228305,False,549.1690264795903,False,0.016089834270595984,0.033360254,False,False,False,False
4021,ARPP19,0.011755785871597391,0.02508636077719752,False,167.1672750941149,False,0.01650960760653578,0.0037194751,False,False,False,False
4022,ZBTB6,0.000139410362602251,0.000513579107824873,True,1.9824153562040094,False,0.017430504329341547,0.015822606,False,False,False,False
4023,CPSF6,0.07428654669971682,0.12069866248514317,False,1056.3546940699732,False,0.006716248212959358,0.022094779,False,False,False,True
4024,ZNF707-1,0.3606233136618017,0.44203633482206883,False,5128.063520270821,False,0.019590985495335562,0.024870062,False,False,False,False
4025,HMG20B,1.317685211904117e-11,1.5772292687943219e-10,True,1.8737483713276544e-07,True,0.04207025868678825,0.016300812,False,False,False,False
4026,ST6GALNAC2,0.12190074450840689,0.18223597423355195,False,1733.428586909546,False,0.009431682581573763,0.0040996037,False,False,False,False
4027,ALDOC,0.04574935810471647,0.0801670822241612,False,650.5558722490682,False,0.011193890496416543,0.013005538,False,False,False,True
4028,F2RL1,1.2108066805750347e-11,1.459124660828559e-10,True,1.7217670997776994e-07,True,0.07283996564660163,0.025449714,False,False,False,False
4029,TIMM17A,0.0010101117548261002,0.002953688906770953,True,14.363789153627145,False,0.017363612376815114,0.019512592,False,False,False,False
4030,C1D,3.799736322608739e-07,2.3855298237305195e-06,True,0.005403225050749627,True,0.03392619646954291,0.0203545,False,False,False,False
4031,IFI30,0.001220554497977022,0.003475427505252954,True,17.356284961233253,False,0.022372886270610914,0.01661412,False,False,False,False
4032,GRK3,0.0448053799788759,0.07884270377921924,False,637.1325032996153,False,0.007614630425058235,0.011193295,False,False,False,False
4033,ACTC1,0.02998923483938818,0.05621499069550486,False,426.44691941609995,False,0.021054505449988176,0.006842682,False,False,False,False
4034,CFDP1,0.03431624693323821,0.06297348256339334,False,487.97703139064737,False,0.013774327824951865,0.024763586,False,False,False,False
4035,BMI1,0.04469254193284542,0.07870315124273213,False,635.527946285062,False,0.01923671865886101,0.010755239,False,False,False,False
4036,GGT1,0.47746482214513175,0.554248960890104,False,6789.549770903774,False,0.017956618190358153,0.019112144,False,False,False,False
4037,U2AF1,0.6227368163496667,0.6872578601856625,False,8855.31752849226,False,0.005893591715415506,0.02587175,False,False,False,False
4038,TALDO1,0.7467411590452984,0.7943341772609323,False,10618.659281624143,False,0.01807517032056822,0.008981176,False,False,False,True
4039,PNPLA6,0.001383646324343752,0.0038911314351714387,True,19.675450732168155,False,0.03145711334028356,0.02379158,False,False,False,False
4040,TGFBR3L,0.0010941104770125687,0.0031635321234482973,True,15.558250983118727,False,0.02306430088327673,0.015189888,False,False,False,False
4041,OXCT1,1.430294810767179e-13,2.1987883469307334e-12,True,2.0338792209109288e-09,True,0.06504176285334934,0.02203876,False,False,False,False
4042,CAMLG,4.06760066528246e-07,2.5413568304181275e-06,True,0.0057841281460316585,True,0.030186753184853855,0.026166929,False,False,False,False
4043,CPED1,0.45976989382406497,0.5377027625773668,False,6537.927890178204,False,0.01611086053439038,0.02006047,False,False,False,False
4044,TMEM25,0.16847121461839507,0.23797165708488902,False,2395.660671873578,False,0.020242153606174047,0.032798022,False,False,False,False
4045,AGO2,0.0006335418955719262,0.001955070693366491,True,9.008965755032792,False,0.01823874450937178,0.026319114,False,False,False,False
4046,TBCK,0.047058559816765155,0.08208803852643264,False,669.1727205944005,False,0.02136909250861131,0.024298241,False,False,False,False
4047,PSMD7,1.8190078390728286e-05,8.188126455085667e-05,True,0.2586629147161562,False,0.030782089549761305,0.015871566,False,False,False,False
4048,FHIT,0.9285589303772209,0.9434476741700404,False,13204.10798996408,False,0.00460672768500083,0.0063215224,False,False,False,False
4049,LOC645513,0.03965407425188967,0.07120594678667662,False,563.8809358618712,False,0.021026901126968457,0.01912197,False,False,False,False
4050,FXN,0.6615723786781234,0.7216046041883036,False,9407.559224802913,False,0.010637477227679867,0.020641355,False,False,False,False
4051,DCAF17,0.19190016678162988,0.2649082974113947,False,2728.820371634777,False,0.010282817242578658,0.03250147,False,False,False,False
4052,TSHZ2,1.3713527853678155e-11,1.640087183173283e-10,True,1.9500636607930338e-07,True,0.053756502793582475,0.0049279593,False,False,False,False
4053,PRIM2,4.702929880319575e-23,1.5735450093681025e-21,True,6.687566289814435e-19,True,0.09718865975795898,0.03172903,False,False,False,False
4054,PLEKHG5,0.10725868050120323,0.16365004685913198,False,1525.21843672711,False,0.013789442916346617,0.020047879,False,False,False,False
4055,GRIN2C,0.0065574557994398765,0.015164583097745168,False,93.24702146803504,False,0.02086528716539672,0.0108346455,False,False,False,False
4056,ICAM1,0.027658106734197753,0.05243977036803894,False,393.298277760292,False,0.020251306388205548,0.0040464634,False,False,False,False
4057,CCT6A,0.0327960670478218,0.06056624330130208,False,466.360073420026,False,0.02204681775494419,0.010567322,False,False,False,False
4058,CTPS1,5.965913432721276e-48,7.50754770029173e-46,True,8.483528901329655e-44,True,0.2091109594699558,0.028765911,True,False,False,False
4059,ERCC4,0.06652975580789568,0.10987630876146609,False,946.0531275882765,False,0.010880366505052896,0.0049312813,False,False,False,False
4060,HSP90AA1,0.5258454928909679,0.5997227712627929,False,7477.522908909564,False,0.07278041910714003,0.009899533,False,False,False,False
4061,CTCF,7.294491396162036e-11,7.99750714367187e-10,True,1.0372766765342416e-06,True,0.055597395238509956,0.024514891,False,True,False,False
4062,PMVK,0.046622697766228675,0.08147614483437508,False,662.9747622357718,False,0.011610760965297801,0.025230372,False,False,False,False
4063,RPP30,0.03264405550673775,0.06036171206137153,False,464.19846930581076,False,0.009966221426317048,0.030476253,False,False,False,False
4064,LPP,2.5666527026708806e-10,2.6409407693183735e-09,True,3.649780143197992e-06,True,0.04908505689271699,0.025279675,False,False,False,False
4065,ELK1,4.169279204082588e-06,2.164554592261935e-05,True,0.0592871502820544,False,0.0319487492314163,0.024828797,False,False,False,False
4066,HSPA1B-1,9.653728152440184e-08,6.696390942814606e-07,True,0.0013727601432769942,True,0.14999528136529033,0.013861153,True,False,False,False
4067,EFNA4,2.9480852125659615e-07,1.8815875997615789e-06,True,0.004192177172268797,True,0.03470128623524602,0.026111746,False,False,False,False
4068,E2F1,9.278331935709636e-41,7.99623515913885e-39,True,1.3193788012579101e-36,True,0.18957074390925452,0.033240173,True,False,False,False
4069,ARID3A,0.7656653112352183,0.8095591289883861,False,10887.760725764805,False,0.0059337589063233115,0.011291364,False,False,False,False
4070,DNASE1,0.3590202993496723,0.44052710818468716,False,5105.26865675234,False,0.0070839258510289075,0.013569966,False,False,False,False
4071,GTF2H1,0.04367688907508245,0.07724942321488464,False,621.0853626476725,False,0.009567111804464802,0.0064716823,False,False,False,False
4072,FBXW7,0.3475662579521607,0.4292133901936366,False,4942.392188079725,False,0.017750646703550334,0.028935421,False,False,False,False
4073,MAP11,0.12080277245630691,0.18093695221494463,False,1717.8154243286842,False,0.010919918851010511,0.025643108,False,False,False,False
4074,TM9SF1,0.052508438165135125,0.0900361739669868,False,746.6699907082215,False,0.01228419337021819,0.027454047,False,False,False,False
4075,DDOST,0.5278219570931503,0.6015089140779449,False,7505.6282298645965,False,0.02271354546641135,0.005690401,False,False,False,False
4076,EYA2,2.315716215363228e-06,1.259253712522566e-05,True,0.0329294845824651,False,0.0293903094085112,0.020474942,False,False,False,False
4077,MPST,2.6719818590757056e-09,2.359974039506617e-08,True,3.7995582036056536e-05,True,0.024207504673183118,0.015259252,False,False,False,False
4078,CSTA,0.24192190471080727,0.32075799393824517,False,3440.1294849876795,False,0.011050193876386399,0.011289867,False,False,False,True
4079,LAMTOR5,8.711940898996167e-16,1.678642270782188e-14,True,1.238837995837255e-11,True,0.047997106905924,0.008509402,False,False,False,False
4080,ANP32B,0.0006538826035651415,0.002009554921697928,True,9.298210622696311,False,0.05423050435045488,0.012568152,False,False,False,False
4081,IPO8,0.34493981418142167,0.42648849297103003,False,4905.044157659816,False,0.007892201960191197,0.033016406,False,False,False,False
4082,CLN5,0.023807056809219268,0.04609072128347148,False,338.536347827098,False,0.015963172892172552,0.015519283,False,False,False,False
4083,CHKB,0.21845604752941566,0.29512112824133485,False,3106.444995868291,False,0.009722515991089338,0.030131254,False,False,False,False
4084,CDRT1,0.16757652647113294,0.23696680652540877,False,2382.9382064195106,False,0.010623137393902915,0.013516923,False,False,False,False
4085,SEMA3C,0.01321441994301851,0.02780542343736656,False,187.90905158972322,False,0.0166530249243484,0.016694779,False,False,False,False
4086,ERLIN1,0.0021159156947911546,0.00563874085081151,True,30.08832117993022,False,0.03508368726791011,0.024850994,False,False,False,False
4087,CRKL,0.00021129873837798428,0.0007407958727157141,True,3.0046680597349367,False,0.04031513735812536,0.022101734,False,False,False,False
4088,CRK,0.024872717185231766,0.047880064758900186,False,353.6900383739957,False,0.019070608028331538,0.026947364,False,False,False,False
4089,CEBPD,4.2364393750353556e-07,2.6433597153577343e-06,True,0.006024216791300276,True,0.05684517603573087,0.004857447,False,False,False,False
4090,MAP3K8,0.5765044515352533,0.6451478162297397,False,8197.893300831302,False,0.013446649919936713,0.013939406,False,False,False,False
4091,ENOX2,0.22280613784143724,0.2999271479774472,False,3168.3032801052377,False,0.010154762784766572,0.03147183,False,False,False,False
4092,VAT1,6.024050212151704e-16,1.1864542107589644e-14,True,8.566199401679724e-12,True,0.10351139380704417,0.014601798,True,False,False,False
4093,FOSL2,0.03496540905164848,0.06401546500765307,False,497.20811671444136,False,0.04116229526491825,0.017351711,False,False,False,False
4094,VTI1B,0.018820084556603958,0.03771974663776015,False,267.6216023949083,False,0.013367001351123954,0.008936883,False,False,False,False
4095,CBX2,0.00045832765009365227,0.001462616513539438,True,6.517419184331735,False,0.0243545651931792,0.032269888,False,False,False,False
4096,CBL,0.011038611372682684,0.02372915285748177,False,156.96905371954776,False,0.018018569520382895,0.027952567,False,False,False,False
4097,CAP2,0.008709639147675145,0.019363160162461278,False,123.85106867994055,False,0.015692330721651392,0.0339442,False,False,False,False
4098,SEC23B,4.559944511495961e-21,1.3508835615306787e-19,True,6.484241095347257e-17,True,0.08605275352324628,0.026192905,False,False,False,False
4099,NXF1,3.695876242597326e-10,3.7141597293098213e-09,True,5.255536016973398e-06,True,0.04927667167953255,0.033254743,False,False,False,False
4100,CAPN1,2.6161640103139565e-10,2.689938700409578e-09,True,3.7201852226664463e-06,True,0.0723612010819967,0.01915565,False,False,False,False
4101,SLC9A6,0.5317078631087855,0.6050160689290973,False,7560.88581340693,False,0.013852605459934096,0.017662589,False,False,False,False
4102,UBE2E3,0.039556866016366696,0.07104946757013192,False,562.4986347527345,False,0.007211510315650557,0.018074097,False,False,False,False
4103,TADA3,0.03986858313978267,0.07150999649945883,False,566.9312522477096,False,0.019917865075217336,0.027013114,False,False,False,False
4104,HMGN4,7.697397273684856e-10,7.425847302021618e-09,True,1.0945698923179865e-05,True,0.027416184004548497,0.025419973,False,False,False,False
4105,ZBTB18,0.00035965317948813506,0.0011800341975822057,True,5.114268212321281,False,0.021953608116162895,0.012915864,False,False,False,False
4106,TIMM44,0.017202312161571386,0.03505041967868536,False,244.6168789375451,False,0.01755151427191311,0.02217247,False,False,False,False
4107,ZNF83,0.014264705617815747,0.029703340735882256,False,202.84411388533994,False,0.022356520331522186,0.026187085,False,False,False,False
4108,PGM2,0.17944694390450655,0.25066164462888835,False,2551.7355423220833,False,0.013350279708010776,0.029584793,False,False,False,False
4109,VPS53,0.044704652750571894,0.07870498478558033,False,635.7001621131324,False,0.015082888819109212,0.015348904,False,False,False,False
4110,PAM16,0.7144437577168139,0.767071472549184,False,10159.390234733093,False,0.012347508427839281,0.01875306,False,False,False,False
4111,MRPS23,0.0007244984646564567,0.0021994808213951353,True,10.302368167414814,False,0.014848248710889456,0.016808733,False,False,False,True
4112,FIS1,0.020192849752883393,0.040003109986904685,False,287.1423234860018,False,0.02345525861883381,0.0073936423,False,False,False,False
4113,KPNA3,0.07252862737113895,0.11828845982539235,False,1031.3570812175958,False,0.012214710641986868,0.025672803,False,False,False,False
4114,TULP3,0.0001086651103797413,0.00041000351104140704,True,1.5452178695999212,False,0.02594563854210386,0.014203271,False,False,False,False
4115,FSD2,0.013977158678041052,0.029193569034784095,False,198.75519640174377,False,0.013964510788320271,0.022060001,False,False,False,False
4116,TMEM87A,9.005059898044258e-05,0.0003475894455759754,True,1.2805195175018935,False,0.03245351454799143,0.02562888,False,False,False,False
4117,TBC1D8B,0.02489273695932387,0.047912116887058126,False,353.9747195615854,False,0.012459235955600265,0.023759149,False,False,False,False
4118,KCNIP2,0.4327913959394879,0.5120896696837675,False,6154.293650259518,False,0.0139589087655395,0.009267585,False,False,False,False
4119,CEP120,7.771513514712745e-07,4.600787767660917e-06,True,0.011051092217921523,False,0.038555764151311116,0.029806033,False,False,False,False
4120,HAUS4,9.282058578068256e-05,0.00035644308123178667,True,1.319908729801306,False,0.03636075280065796,0.038356118,False,False,False,False
4121,VRK2,1.278747675813229e-05,5.973650443516464e-05,True,0.18183791950064115,False,0.02413191313195738,0.027349798,False,False,False,False
4122,SYCE1L,0.0002776128922086037,0.0009414870801827676,True,3.947655327206345,False,0.031571845243130545,0.014757521,False,False,False,True
4123,NEMF,0.14619576084492472,0.21205128290996444,False,2078.9037192148294,False,0.010743273282501945,0.011901894,False,False,False,False
4124,RASGRP1,0.9288842396693864,0.9434476741700404,False,13208.733888098674,False,0.007606539159655596,0.009839495,False,False,False,False
4125,EPN1,2.6340959056668607e-05,0.00011409334078154969,True,0.3745684377858276,False,0.014696396501462743,0.014901788,False,False,False,True
4126,MTERF4,0.876121283627968,0.9005670560351096,False,12458.444653189705,False,0.010717666792710448,0.03765803,False,False,True,False
4127,RAD23A,0.08915933248361099,0.14063734974120337,False,1267.8457079169484,False,0.009599134348785973,0.01730989,False,False,False,False
4128,GPR183,0.9374953819494445,0.9503267986399416,False,13331.184331321101,False,0.007484486257936801,0.00810851,False,False,False,False
4129,ABCD4,0.00016543680134398578,0.0005966298034774227,True,2.3525113151114776,False,0.015186326106903342,0.024849825,False,False,False,False
4130,SPATC1L,9.740224428936828e-05,0.0003716286326253869,True,1.385059913794817,False,0.01816475627509471,0.02293064,False,False,False,False
4131,MAP7,0.1292152588343004,0.191559735261025,False,1837.4409806237518,False,0.016700513355195425,0.0075772014,False,False,False,False
4132,RCAN3,0.00028920388273138216,0.0009749832177430664,True,4.112479212440254,False,0.017610361067894077,0.025841296,False,False,False,False
4133,DOCK7,0.08324084456277314,0.13283411622518618,False,1183.684809682634,False,0.015576748558959163,0.027133573,False,False,False,False
4134,ACSL1,0.14228650946764387,0.2076045726072128,False,2023.314164629896,False,0.021038445279930727,0.035416234,False,False,False,False
4135,BPGM,0.03639589165603484,0.06622515410733402,False,517.5495793488154,False,0.007929655908407692,0.019900806,False,False,False,False
4136,ALDH1B1,0.0007241256104086752,0.0021988183173203843,True,10.297066180011361,False,0.016063454350857882,0.028870903,False,False,False,False
4137,ARHGAP45,0.7663337132537104,0.8100851473734584,False,10897.265402467761,False,0.011317433223524492,0.01451683,False,False,False,False
4138,PPP2R5E,0.00016234868209852432,0.0005877286811204215,True,2.3085982594410157,False,0.024117043115981143,0.023908941,False,False,False,False
4139,ABLIM2,0.572720892221144,0.6420759293113109,False,8144.091087384667,False,0.007446016325454661,0.009435866,False,False,False,False
4140,ADCYAP1R1,0.045858889857102306,0.08030953371527029,False,652.1134137679948,False,0.010835460647409124,0.0137967225,False,False,False,False
4141,PAWR,0.505159868624363,0.5804277094245671,False,7183.373331838442,False,0.015468293201933872,0.031687133,False,False,False,False
4142,PAPPA,0.43672042485597173,0.5161373372217352,False,6210.164441451918,False,0.019968286924552752,0.0035299873,False,False,False,False
4143,MFSD10,0.03789405758628858,0.06853898484826045,False,538.8534988770236,False,0.019082778661103108,0.007646207,False,False,False,True
4144,NAGLU,0.00025393875739563524,0.0008722244275763124,True,3.6110091301659333,False,0.023611781285924487,0.02229772,False,False,False,False
4145,NAGA,0.10794071780842025,0.16451414868550227,False,1534.917007235736,False,0.010999632379028327,0.03779933,False,False,False,False
4146,ADCY8,0.05241124468514084,0.08990203853108597,False,745.2878994227028,False,0.013631501557613331,0.0044616377,False,False,False,False
4147,PRRG1,0.45466569542098956,0.5329167646625842,False,6465.346188886471,False,0.008711890333206464,0.016490983,False,False,False,False
4148,PRLR,0.00017016914971938868,0.0006113707198104364,True,2.419805309009707,False,0.017079460085795937,0.013857412,False,False,False,False
4149,SSTR2,0.10488443673224755,0.16064807091044378,False,1491.4566903325601,False,0.015389143909131976,0.0023616266,False,False,False,False
4150,PRIM1,5.090667418875282e-74,1.7655924560099148e-71,True,7.23892906964065e-70,True,0.21582100219635156,0.042141996,True,True,False,False
4151,ATR,0.004483908905470589,0.01093673835948401,False,63.76118463579178,False,0.01960473401951903,0.023341676,False,False,True,False
4152,RPL5,0.004148117813401618,0.010208763466003983,False,58.98623530657101,False,0.039671210438088814,0.0040005264,False,False,False,False
4153,GABPA,0.18559205236096873,0.2575252717186744,False,2639.1189845729755,False,0.024227941689178762,0.025968218,False,False,False,False
4154,DR1,2.2599924577251816e-13,3.3792947159676212e-12,True,3.2137092748852083e-09,True,0.10472127572104593,0.025207013,True,False,False,False
4155,IFI6,1.970169422213939e-06,1.0816914742811665e-05,True,0.02801580918388221,False,0.03043627158994408,0.02068236,False,False,False,False
4156,AGER-5,9.29057708208869e-07,5.418499908228375e-06,True,0.013211200610730119,False,0.01740782559643028,0.0118487645,False,False,False,False
4157,PPIB,1.0343456916508202e-12,1.4321709576703667e-11,True,1.4708395735274664e-08,True,0.030187045552953234,0.0045645805,False,False,False,True
4158,KCNG1,0.009758943714580389,0.02133885678288037,False,138.77217962133312,False,0.014261396617975545,0.032690976,False,False,False,False
4159,KCNA6,0.09050949603964378,0.14246679584721436,False,1287.0450336837346,False,0.013284775377788228,0.021311935,False,False,False,False
4160,ATXN10,0.0026675856954948038,0.0069449045386188405,True,37.93306858993611,False,0.016544033828620613,0.025760358,False,False,False,False
4161,LTBP1,0.32837475784413306,0.4099443074390571,False,4669.489056543572,False,0.016002993230759332,0.009408586,False,False,False,False
4162,PRKX,0.37528054704332536,0.45690894058702375,False,5336.4893789560865,False,0.01406931230156119,0.009972553,False,False,False,True
4163,GPR34,0.9749888049009042,0.9800775173854885,False,13864.340805690857,False,0.005101697913114702,0.009614213,False,False,False,False
4164,ARFIP2,1.2171027077693743e-05,5.713833114717894e-05,True,0.17307200504480502,False,0.028526509802360833,0.027256398,False,False,False,False
4165,PLK2,0.15302329727508773,0.22013063098146157,False,2175.9912872517475,False,0.032570420203074706,0.026006406,False,False,False,False
4166,RNF146,0.016082129242790972,0.03304260624656663,False,228.68787783248763,False,0.021510298307894207,0.020718338,False,False,False,True
4167,PDCD4-AS1,0.00045065700892364224,0.0014407245204348454,True,6.4083426668941925,False,0.016877476591982733,0.007936142,False,False,False,False
4168,SUPT5H,3.741716985954986e-19,9.62155796388425e-18,True,5.32072155402799e-15,True,0.056394713271218866,0.02410719,False,False,False,False
4169,LINC01481,2.8613619956685817e-13,4.225188741267625e-12,True,4.068856757840723e-09,True,0.052940490532734565,0.017769592,False,False,False,False
4170,STK39,0.000581511465263881,0.0018074520297382266,True,8.269093036052388,False,0.025518626911780345,0.021713983,False,False,False,False
4171,LOC642846,6.3660002032766925e-21,1.8781021346596383e-19,True,9.052452289059457e-17,True,0.0699877913037762,0.0054851775,False,False,False,False
