well_plate,ENSG,var_comp,perc_var_comp,pass_percvar,wp_comp_kruskal_gaussccd_adj,pass_gauss,perc_var_rng_wilcoxon_p_adj,pass_percvar_rng,ccd_comp,nonccd_comp,wp_prev_ccd,gene_name
B02_55225983,ENSG00000179532,0.000399385,0.233822081,TRUE,3.61E-08,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,DNHD1
B02_55235979,ENSG00000173848,0.000401439,0.242993926,TRUE,1.14E-07,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,NET1
B02_55245981,ENSG00000103269,0.000135129,0.031949174,FALSE,0.005680489,TRUE,3.21E-164,TRUE,FALSE,TRUE,TRUE,RHBDL1
B02_55335984,ENSG00000129347,0.001454001,0.113973322,FALSE,7.97E-05,TRUE,2.55E-164,TRUE,FALSE,TRUE,TRUE,KRI1
B02_55345985,ENSG00000008324,0.001121156,0.215139973,TRUE,0.000369455,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,SS18L2
B02_55355986,ENSG00000157916,1.34E-05,0.109546433,FALSE,0.310640719,FALSE,8.80E-140,TRUE,FALSE,TRUE,TRUE,RER1
B02_55365987,ENSG00000185022,7.85E-05,0.081977562,FALSE,0.194129696,FALSE,2.05E-70,TRUE,FALSE,TRUE,TRUE,MAFF
B02_55375988,ENSG00000148935,9.09E-05,0.185096489,TRUE,0.120031356,FALSE,2.99E-164,TRUE,FALSE,TRUE,FALSE,GAS2
B02_55385989,ENSG00000119969,0.000403354,0.028290596,FALSE,0.149134233,FALSE,7.50E-09,TRUE,FALSE,TRUE,FALSE,HELLS
B02_55395990,ENSG00000169744,0.002045908,0.109065242,FALSE,0.064878673,FALSE,3.07E-103,TRUE,FALSE,TRUE,FALSE,LDB2
B02_55405991,ENSG00000120594,0.000270501,0.190718887,TRUE,0.022580522,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,PLXDC2
B02_6720,ENSG00000115977,0.000260154,0.147938651,TRUE,0.048470378,TRUE,3.81E-85,TRUE,TRUE,FALSE,FALSE,AAK1
B02_6724,ENSG00000151414,8.24E-05,0.150767286,TRUE,0.040257628,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,NEK7
B02_75836284,ENSG00000144354,0.004542501,0.0777332,FALSE,0.907129421,FALSE,5.10E-09,FALSE,FALSE,TRUE,FALSE,CDCA7
B02_75846286,ENSG00000105640,7.42E-05,0.172067852,TRUE,0.001447174,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,RPL18A
B03_55185977,ENSG00000165025,8.65E-06,0.108584122,FALSE,0.064878673,FALSE,1.14E-35,TRUE,FALSE,TRUE,FALSE,SYK
B03_55195978,ENSG00000095739,4.22E-05,0.071782445,FALSE,0.08444326,FALSE,4.58E-163,TRUE,FALSE,TRUE,FALSE,BAMBI
B03_55215982,ENSG00000164163,0.001041238,0.111532281,FALSE,0.638144544,FALSE,2.23E-24,TRUE,FALSE,TRUE,FALSE,ABCE1
B03_55225983,ENSG00000021776,0.000415694,0.128272045,FALSE,0.330698336,FALSE,6.20E-163,TRUE,FALSE,TRUE,FALSE,AQR
B03_55235979,ENSG00000006747,0.000267344,0.087581428,FALSE,0.617823366,FALSE,3.24E-74,FALSE,FALSE,TRUE,FALSE,SCIN
B03_55245981,ENSG00000196588,0.000317567,0.114148055,FALSE,0.552675909,FALSE,4.02E-18,TRUE,FALSE,TRUE,FALSE,MRTFA
B03_55335984,ENSG00000172663,0.00020658,0.133284897,FALSE,0.099167234,FALSE,1.05E-154,TRUE,FALSE,TRUE,FALSE,TMEM134
B03_55345985,ENSG00000196419,0.012084055,0.171825375,TRUE,0.048183484,TRUE,2.62E-67,FALSE,TRUE,FALSE,FALSE,XRCC6
B03_55355986,ENSG00000104299,0.00050909,0.126151076,FALSE,0.160421807,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,INTS9
B03_55365987,ENSG00000123496,0.000256597,0.086132936,FALSE,0.046943521,TRUE,0.083131602,FALSE,FALSE,TRUE,FALSE,IL13RA2
B03_55375988,ENSG00000156239,7.03E-05,0.463258086,TRUE,1.79E-17,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,N6AMT1
B03_55395990,ENSG00000166483,0.000487199,0.15731388,TRUE,0.004773372,TRUE,6.19E-164,TRUE,TRUE,FALSE,FALSE,WEE1
B03_55405991,ENSG00000102316,0.005338932,0.170009217,TRUE,0.121620788,FALSE,1.79E-163,TRUE,FALSE,TRUE,TRUE,MAGED2
B03_6736,ENSG00000100749,1.24E-05,0.188468668,TRUE,9.24E-06,TRUE,2.56E-164,TRUE,TRUE,FALSE,FALSE,VRK1
B03_75836284,ENSG00000186198,1.54E-06,0.100489772,FALSE,0.189484971,FALSE,9.89E-121,TRUE,FALSE,TRUE,FALSE,SLC51B
B04_55185977,ENSG00000183354,0.000109795,0.164741439,TRUE,0.852434777,FALSE,1.13E-161,TRUE,FALSE,TRUE,FALSE,KIAA2026
B04_55205980,ENSG00000164649,0.001084586,0.150984558,TRUE,0.008188708,TRUE,3.65E-131,TRUE,TRUE,FALSE,FALSE,CDCA7L
B04_55215982,ENSG00000113119,4.72E-05,0.043722411,FALSE,0.863408428,FALSE,1.11E-26,TRUE,FALSE,TRUE,FALSE,TMCO6
B04_55225983,ENSG00000198826,0.003614305,0.195841551,TRUE,0.065329663,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,ARHGAP11A
B04_55335984,ENSG00000138796,0.000515367,0.111594837,FALSE,0.581205245,FALSE,1.93E-81,TRUE,FALSE,TRUE,FALSE,HADH
B04_55365987,ENSG00000005339,0.001118803,0.17680235,TRUE,0.004686881,TRUE,1.35E-163,TRUE,TRUE,FALSE,TRUE,CREBBP
B04_55375988,ENSG00000179008,0.00112923,0.219126089,TRUE,0.059364628,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,C14orf39
B04_55385989,ENSG00000132466,0.00605953,0.085469166,FALSE,0.606026894,FALSE,9.24E-49,FALSE,FALSE,TRUE,FALSE,ANKRD17
B04_55395990,ENSG00000165501,0.000173461,0.132119624,FALSE,0.359318986,FALSE,2.18E-148,TRUE,FALSE,TRUE,FALSE,LRR1
B04_55405991,ENSG00000173599,0.000161099,0.239878042,TRUE,0.012081891,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,PC
B04_6724,ENSG00000122884,0.001015803,0.209313602,TRUE,0.042058164,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,P4HA1
B04_75836284,ENSG00000156026,8.81E-06,0.103905808,FALSE,0.885049407,FALSE,7.63E-36,TRUE,FALSE,TRUE,FALSE,MCU
B05_55185977,ENSG00000196652,0.002112599,0.118343917,FALSE,0.816969277,FALSE,1,FALSE,FALSE,TRUE,FALSE,ZKSCAN5
B05_55195978,ENSG00000115904,0.000172371,0.174797492,TRUE,0.627062952,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,SOS1
B05_55205980,ENSG00000124496,0.005769398,0.019706561,FALSE,0.568327187,FALSE,0.007721627,FALSE,FALSE,TRUE,FALSE,TRERF1
B05_55215982,ENSG00000178999,0.001779159,0.255871423,TRUE,1.61E-06,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,AURKB
B05_55225983,ENSG00000125534,0.01257438,0.242870958,TRUE,0.04750963,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,PPDPF
B05_55235979,ENSG00000141258,0.001533603,0.129139222,FALSE,0.0132745,TRUE,1.54E-137,TRUE,FALSE,TRUE,FALSE,SGSM2
B05_55345985,ENSG00000128731,0.000110093,0.133333893,FALSE,0.607894161,FALSE,4.85E-164,TRUE,FALSE,TRUE,FALSE,HERC2
B05_55355986,ENSG00000068489,0.000200609,0.262443717,TRUE,3.43E-06,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,PRR11
B05_55365987,ENSG00000010219,3.66E-05,0.092657606,FALSE,0.044568754,TRUE,1.43E-163,TRUE,FALSE,TRUE,FALSE,DYRK4
B05_55375988,ENSG00000104979,0.000194252,0.14263781,TRUE,0.003322215,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,C19orf53
B05_55385989,ENSG00000161011,0.003970739,0.026096797,FALSE,0.461078812,FALSE,5.30E-62,FALSE,FALSE,TRUE,FALSE,SQSTM1
B05_55395990,ENSG00000102908,0.000455182,0.198999711,TRUE,0.001633397,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,NFAT5
B05_55405991,ENSG00000160710,0.000929787,0.136522207,FALSE,0.016604355,TRUE,5.90E-164,TRUE,FALSE,TRUE,TRUE,ADAR
B05_6724,ENSG00000079462,9.90E-06,0.114280417,FALSE,0.544270782,FALSE,1.78E-135,TRUE,FALSE,TRUE,FALSE,PAFAH1B3
B05_6736,ENSG00000171174,2.56E-05,0.139466864,FALSE,0.888566783,FALSE,1.02E-160,TRUE,FALSE,TRUE,FALSE,RBKS
B06_55185977,ENSG00000166526,0.001720608,0.146809903,TRUE,0.408558268,FALSE,2.09E-135,TRUE,FALSE,TRUE,FALSE,ZNF3
B06_55195978,ENSG00000118985,0.001225263,0.069533862,FALSE,0.227220574,FALSE,7.77E-32,TRUE,FALSE,TRUE,FALSE,ELL2
B06_55205980,ENSG00000134690,0.002316147,0.268423392,TRUE,0.004594717,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,CDCA8
B06_55215982,ENSG00000159216,0.008886749,0.080928897,FALSE,0.975645392,FALSE,9.82E-146,TRUE,FALSE,TRUE,FALSE,RUNX1
B06_55225983,ENSG00000189091,0.0002439,0.127885342,FALSE,0.048470378,TRUE,1.93E-42,TRUE,FALSE,TRUE,FALSE,SF3B3
B06_55235979,ENSG00000114857,0.002468944,0.111161129,FALSE,0.023435639,TRUE,2.84E-99,TRUE,FALSE,TRUE,FALSE,NKTR
B06_55345985,ENSG00000010803,0.000628138,0.1697259,TRUE,0.006171168,TRUE,3.51E-164,TRUE,TRUE,FALSE,FALSE,SCMH1
B06_55355986,ENSG00000248383,0.000496239,0.118777578,FALSE,0.016762147,TRUE,3.13E-101,TRUE,FALSE,TRUE,FALSE,PCDHAC1
B06_55365987,ENSG00000134013,3.97E-05,0.121786274,FALSE,0.007743881,TRUE,1.27E-161,TRUE,FALSE,TRUE,FALSE,LOXL2
B06_55375988,ENSG00000070729,0.000293826,0.121866962,FALSE,0.003663887,TRUE,2.27E-141,TRUE,FALSE,TRUE,FALSE,CNGB1
B06_55385989,ENSG00000125731,0.002851932,0.160505818,TRUE,0.001515654,TRUE,2.03E-153,TRUE,TRUE,FALSE,FALSE,SH2D3A
B06_55395990,ENSG00000188368,0.000218404,0.242692641,TRUE,0.000200415,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,PRR19
B06_55405991,ENSG00000147421,0.001367856,0.16735326,TRUE,0.000135654,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,HMBOX1
B06_6736,ENSG00000181038,1.06E-05,0.248919812,TRUE,0.749004303,FALSE,2.62E-164,TRUE,FALSE,TRUE,FALSE,METTL23
B06_75836284,ENSG00000107295,0.000224462,0.136707974,FALSE,0.653717692,FALSE,2.61E-124,TRUE,FALSE,TRUE,TRUE,SH3GL2
B06_75846286,ENSG00000168918,0.000422139,0.058089394,FALSE,0.269341266,FALSE,4.47E-164,TRUE,FALSE,TRUE,FALSE,INPP5D
B07_55185977,ENSG00000132792,0.002669291,0.053100986,FALSE,0.724363401,FALSE,1.01E-89,TRUE,FALSE,TRUE,FALSE,CTNNBL1
B07_55195978,ENSG00000171492,0.001443892,0.062803828,FALSE,0.354857746,FALSE,1.32E-08,TRUE,FALSE,TRUE,FALSE,LRRC8D
B07_55205980,ENSG00000143452,0.009698608,0.706443643,TRUE,8.11E-17,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,HORMAD1
B07_55215982,ENSG00000169180,0.003500526,0.144863991,TRUE,0.223341935,FALSE,4.17E-164,TRUE,FALSE,TRUE,FALSE,XPO6
B07_55225983,ENSG00000124074,0.00033385,0.23527838,TRUE,0.107729874,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,ENKD1
B07_55235979,ENSG00000167183,0.00030871,0.047193921,FALSE,0.839086946,FALSE,1.29E-161,FALSE,FALSE,TRUE,FALSE,PRR15L
B07_55245981,ENSG00000116039,0.00020404,0.111317644,FALSE,0.084165791,FALSE,5.26E-164,TRUE,FALSE,TRUE,FALSE,ATP6V1B1
B07_55335984,ENSG00000119729,0.00030914,0.159362324,TRUE,0.049043453,TRUE,2.98E-164,TRUE,TRUE,FALSE,FALSE,RHOQ
B07_55345985,ENSG00000198919,0.000444626,0.070296633,FALSE,0.079862476,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,DZIP3
B07_55355986,ENSG00000114346,0.000412231,0.128519011,FALSE,0.008176303,TRUE,3.36E-164,TRUE,FALSE,TRUE,FALSE,ECT2
B07_55365987,ENSG00000171848,0.00091628,0.455902099,TRUE,6.03E-32,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,RRM2
B07_55385989,ENSG00000081479,3.02E-05,0.130568512,FALSE,0.087973854,FALSE,1.31E-90,TRUE,FALSE,TRUE,FALSE,LRP2
B07_55395990,ENSG00000145244,0.000342673,0.134342437,FALSE,0.004293559,TRUE,2.55E-164,TRUE,FALSE,TRUE,TRUE,CORIN
B07_55405991,ENSG00000137807,0.003858838,0.563190396,TRUE,7.36E-28,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,KIF23
B07_6720,ENSG00000099812,0.000139432,0.186295398,TRUE,0.003301268,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,MISP
B07_75846286,ENSG00000107581,2.91E-05,0.200686719,TRUE,0.032896456,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,EIF3A
B08_55185977,ENSG00000126947,0.000191743,0.162980359,TRUE,0.282733602,FALSE,1.41E-130,TRUE,FALSE,TRUE,FALSE,ARMCX1
B08_55195978,ENSG00000089022,5.60E-05,0.240362705,TRUE,0.000551437,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,MAPKAPK5
B08_55205980,ENSG00000105204,0.00304545,0.002045974,FALSE,0.011469197,TRUE,8.79E-164,TRUE,FALSE,TRUE,TRUE,DYRK1B
B08_55215982,ENSG00000137478,0.000215439,0.107235012,FALSE,0.086115262,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,FCHSD2
B08_55225983,ENSG00000090013,0.006153594,0.221021043,TRUE,0.659162777,FALSE,5.88E-163,TRUE,FALSE,TRUE,FALSE,BLVRB
B08_55335984,ENSG00000168538,0.001062052,0.210962827,TRUE,0.070051518,FALSE,2.85E-164,TRUE,FALSE,TRUE,TRUE,TRAPPC11
B08_55345985,ENSG00000099812,0.000652512,0.117256518,FALSE,0.037460232,TRUE,1.64E-158,TRUE,FALSE,TRUE,FALSE,MISP
B08_55355986,ENSG00000101082,4.04E-05,0.095267212,FALSE,0.004316616,TRUE,4.59E-129,TRUE,FALSE,TRUE,FALSE,SLA2
B08_55385989,ENSG00000013573,0.000761145,0.144065176,TRUE,0.026094077,TRUE,1.34E-94,TRUE,TRUE,FALSE,FALSE,DDX11
B08_55395990,ENSG00000136824,0.005659456,0.513943904,TRUE,1.18E-11,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,SMC2
B08_55405991,ENSG00000074047,0.000222447,0.179420282,TRUE,0.204600951,FALSE,8.59E-163,TRUE,FALSE,TRUE,FALSE,GLI2
B08_6736,ENSG00000100596,3.18E-06,0.129727394,FALSE,4.97E-06,TRUE,2.55E-164,TRUE,FALSE,TRUE,FALSE,SPTLC2
B09_55185977,ENSG00000159882,2.55E-05,0.085721091,FALSE,0.173280948,FALSE,1.09E-89,TRUE,FALSE,TRUE,FALSE,ZNF230
B09_55195978,ENSG00000186111,0.002401624,0.096650604,FALSE,0.022456944,TRUE,2.39E-105,TRUE,FALSE,TRUE,FALSE,PIP5K1C
B09_55205980,ENSG00000182247,0.000375448,0.131043152,FALSE,0.015880266,TRUE,1.14E-29,TRUE,FALSE,TRUE,TRUE,UBE2E2
B09_55215982,ENSG00000187479,0.002861008,0.114217686,FALSE,0.002883201,TRUE,2.55E-164,TRUE,FALSE,TRUE,FALSE,C11orf96
B09_55225983,ENSG00000174177,5.22E-05,0.093075698,FALSE,0.9860235,FALSE,2.73E-10,FALSE,FALSE,TRUE,FALSE,CTU2
B09_55235979,ENSG00000163348,0.001092857,0.212277593,TRUE,0.05709161,FALSE,1.56E-145,TRUE,FALSE,TRUE,FALSE,PYGO2
B09_55245981,ENSG00000169228,0.000184411,0.062969503,FALSE,0.258417071,FALSE,1.68E-159,TRUE,FALSE,TRUE,FALSE,RAB24
B09_55335984,ENSG00000196361,0.00010728,0.252498514,TRUE,0.069025338,FALSE,3.36E-156,TRUE,FALSE,TRUE,FALSE,ELAVL3
B09_55345985,ENSG00000181274,0.000732846,0.163708761,TRUE,5.68E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,FRAT2
B09_55355986,ENSG00000134258,0.00043475,0.023979704,FALSE,0.028401569,TRUE,3.17E-164,TRUE,FALSE,TRUE,FALSE,VTCN1
B09_55365987,ENSG00000132530,3.64E-05,0.069047669,FALSE,0.010664513,TRUE,2.55E-164,TRUE,FALSE,TRUE,TRUE,XAF1
B09_55375988,ENSG00000110031,0.000908131,0.148170461,TRUE,0.781655155,FALSE,8.66E-40,TRUE,FALSE,TRUE,FALSE,LPXN
B09_55385989,ENSG00000254470,0.000143821,0.125969738,FALSE,0.018575359,TRUE,9.71E-150,TRUE,FALSE,TRUE,FALSE,AP5B1
B09_55395990,ENSG00000186166,0.000614914,0.116127442,FALSE,0.068126257,FALSE,3.06E-85,TRUE,FALSE,TRUE,FALSE,CCDC84
B09_55405991,ENSG00000154447,0.002364758,0.150039251,TRUE,0.085330471,FALSE,9.43E-164,TRUE,FALSE,TRUE,FALSE,SH3RF1
B09_6720,ENSG00000119950,9.89E-05,0.193173132,TRUE,0.089005048,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,MXI1
B09_6724,ENSG00000065518,6.30E-05,0.099302592,FALSE,0.352488054,FALSE,2.31E-159,TRUE,FALSE,TRUE,FALSE,NDUFB4
B10_55185977,ENSG00000143627,2.59E-05,0.2627043,TRUE,0.051918251,FALSE,5.29E-159,TRUE,FALSE,TRUE,FALSE,PKLR
B10_55195978,ENSG00000100749,0.003792689,0.074432395,FALSE,0.226176267,FALSE,3.49E-09,TRUE,FALSE,TRUE,FALSE,VRK1
B10_55205980,ENSG00000130544,0.000164261,0.155893083,TRUE,0.323614269,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,ZNF557
B10_55215982,ENSG00000111300,0.000209264,0.044987838,FALSE,0.949967423,FALSE,4.25E-96,FALSE,FALSE,TRUE,FALSE,NAA25
B10_55225983,ENSG00000187994,0.003679054,0.040200721,FALSE,0.510113955,FALSE,2.99E-164,FALSE,FALSE,TRUE,FALSE,RINL
B10_55235979,ENSG00000155792,0.000100263,0.128781021,FALSE,0.03444773,TRUE,4.10E-27,TRUE,FALSE,TRUE,FALSE,DEPTOR
B10_55245981,ENSG00000185811,0.000698426,0.115082717,FALSE,0.171806367,FALSE,4.56E-96,TRUE,FALSE,TRUE,FALSE,IKZF1
B10_55335984,ENSG00000198356,0.000279593,0.162259172,TRUE,0.164113246,FALSE,3.70E-162,TRUE,FALSE,TRUE,FALSE,GET3
B10_55345985,ENSG00000144908,4.72E-05,0.095660506,FALSE,0.268487029,FALSE,3.63E-62,TRUE,FALSE,TRUE,FALSE,ALDH1L1
B10_55355986,ENSG00000174899,0.000959802,0.07262755,FALSE,0.274490743,FALSE,1.47E-33,TRUE,FALSE,TRUE,FALSE,SLC66A1L
B10_55365987,ENSG00000130921,0.000407413,0.188487202,TRUE,0.039818687,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,C12orf65
B10_55375988,ENSG00000163950,0.00204281,0.320078495,TRUE,1.26E-08,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,SLBP
B10_55385989,ENSG00000171988,0.000411388,0.133176658,FALSE,0.079944164,FALSE,5.36E-41,TRUE,FALSE,TRUE,FALSE,JMJD1C
B10_55395990,ENSG00000179111,0.000388678,0.169098679,TRUE,0.001443117,TRUE,1.07E-129,TRUE,TRUE,FALSE,FALSE,HES7
B10_55405991,ENSG00000212907,0.000182666,0.077222856,FALSE,0.394523058,FALSE,7.37E-163,TRUE,FALSE,TRUE,FALSE,MT-ND4L
B10_6722,ENSG00000100297,0.000519833,0.391212287,TRUE,4.70E-17,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,MCM5
B10_75836284,ENSG00000007202,0.000456473,0.132445685,FALSE,0.004300911,TRUE,1.48E-139,TRUE,FALSE,TRUE,FALSE,KIAA0100
B11_55185977,ENSG00000120071,0.000104164,0.036351858,FALSE,0.193014973,FALSE,1.44E-22,FALSE,FALSE,TRUE,FALSE,KANSL1
B11_55195978,ENSG00000170345,0.004440992,0.214546289,TRUE,2.99E-06,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,FOS
B11_55205980,ENSG00000067225,0.002073796,0.008815986,FALSE,0.340002427,FALSE,0.00082295,TRUE,FALSE,TRUE,FALSE,PKM
B11_55215982,ENSG00000107937,0.000452716,0.069941504,FALSE,0.329751803,FALSE,0.065297046,FALSE,FALSE,TRUE,FALSE,GTPBP4
B11_55225983,ENSG00000167674,0.002358719,0.166130536,TRUE,0.100035785,FALSE,1.59E-163,TRUE,FALSE,TRUE,TRUE,HDGFL2
B11_55235979,ENSG00000186185,0.003986192,0.593112696,TRUE,2.00E-13,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,KIF18B
B11_55245981,ENSG00000112981,0.000850903,0.218040906,TRUE,0.215191905,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,NME5
B11_55335984,ENSG00000176406,0.0001833,0.184072647,TRUE,0.831822747,FALSE,4.97E-25,FALSE,FALSE,TRUE,FALSE,RIMS2
B11_55345985,ENSG00000186871,0.001131506,0.139816256,FALSE,0.03495633,TRUE,7.51E-164,TRUE,FALSE,TRUE,FALSE,ERCC6L
B11_55355986,ENSG00000160908,0.00180217,0.253971306,TRUE,3.97E-09,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,ZNF394
B11_55365987,ENSG00000120519,0.001336346,0.318715514,TRUE,8.85E-09,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,SLC10A7
B11_55375988,ENSG00000161835,1.24E-05,0.099363589,FALSE,0.210240452,FALSE,4.81E-141,TRUE,FALSE,TRUE,FALSE,GRASP
B11_55385989,ENSG00000254656,0.000765682,0.024665242,FALSE,0.098030683,FALSE,4.69E-58,TRUE,FALSE,TRUE,FALSE,RTL1
B11_55395990,ENSG00000164089,0.000532137,0.194815813,TRUE,0.001136333,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,ETNPPL
B11_6721,ENSG00000101452,3.65E-06,0.154127496,TRUE,0.247014513,FALSE,7.76E-163,TRUE,FALSE,TRUE,FALSE,DHX35
B11_75836284,ENSG00000182986,3.54E-05,0.133082052,FALSE,0.291198966,FALSE,4.24E-164,TRUE,FALSE,TRUE,FALSE,ZNF320
B12_55205980,ENSG00000177494,1.58E-05,0.158044776,TRUE,0.316928043,FALSE,4.77E-143,TRUE,FALSE,TRUE,FALSE,ZBED2
B12_55215982,ENSG00000127328,0.002913132,0.115273981,FALSE,0.258106079,FALSE,5.39E-152,TRUE,FALSE,TRUE,FALSE,RAB3IP
B12_55235979,ENSG00000058085,2.10E-05,0.087590605,FALSE,0.595531017,FALSE,1.67E-139,TRUE,FALSE,TRUE,FALSE,LAMC2
B12_55245981,ENSG00000108590,0.000115336,0.043909668,FALSE,0.198658163,FALSE,2.55E-164,TRUE,FALSE,TRUE,TRUE,MED31
B12_55355986,ENSG00000146463,0.010336071,0.131549304,FALSE,0.204600951,FALSE,0.524587921,FALSE,FALSE,TRUE,FALSE,ZMYM4
B12_55365987,ENSG00000126756,0.000225834,0.112486281,FALSE,3.87E-05,TRUE,2.55E-164,TRUE,FALSE,TRUE,TRUE,UXT
B12_55375988,ENSG00000046774,5.47E-05,0.157541807,TRUE,9.27E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,MAGEC2
B12_55385989,ENSG00000132405,0.000400934,0.304851461,TRUE,8.02E-06,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,TBC1D14
B12_6724,ENSG00000103202,1.26E-06,0.227386644,TRUE,0.023679642,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,NME4
B12_75836284,ENSG00000069399,0.000188548,0.143066603,TRUE,0.421191783,FALSE,6.40E-164,TRUE,FALSE,TRUE,TRUE,BCL3
C01_55185977,ENSG00000213190,0.000158389,0.170556615,TRUE,0.494523988,FALSE,1.54E-45,TRUE,FALSE,TRUE,FALSE,MLLT11
C01_55205980,ENSG00000184661,0.000350271,0.435552725,TRUE,1.53E-11,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,CDCA2
C01_55215982,ENSG00000169919,7.49E-06,0.108635098,FALSE,0.490462638,FALSE,0.272062325,FALSE,FALSE,TRUE,FALSE,GUSB
C01_55225983,ENSG00000111011,0.008215091,0.198669262,TRUE,0.007837626,TRUE,3.22E-162,TRUE,TRUE,FALSE,FALSE,RSRC2
C01_55235979,ENSG00000103479,0.003825641,0.303396634,TRUE,5.54E-05,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,RBL2
C01_55245981,ENSG00000172594,0.000485439,0.109247401,FALSE,0.021731861,TRUE,5.74E-164,TRUE,FALSE,TRUE,FALSE,SMPDL3A
C01_55335984,ENSG00000137804,0.029238388,0.51325599,TRUE,2.25E-14,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,NUSAP1
C01_55345985,ENSG00000176842,8.96E-05,0.06162232,FALSE,0.81047696,FALSE,0.000173475,FALSE,FALSE,TRUE,FALSE,IRX5
C01_55355986,ENSG00000129007,0.000884225,0.126878794,FALSE,0.004991867,TRUE,2.55E-164,TRUE,FALSE,TRUE,TRUE,CALML4
C01_55365987,ENSG00000112576,0.000147122,0.131808366,FALSE,0.064878673,FALSE,1.66E-149,TRUE,FALSE,TRUE,FALSE,CCND3
C01_55375988,ENSG00000155393,0.000157082,0.065705006,FALSE,0.045468303,TRUE,2.55E-164,TRUE,FALSE,TRUE,FALSE,HEATR3
C01_55385989,ENSG00000183248,0.000838474,0.144404765,TRUE,0.179034108,FALSE,8.39E-164,TRUE,FALSE,TRUE,FALSE,PRR36
C01_55395990,ENSG00000168505,0.005780434,0.456205582,TRUE,3.99E-06,TRUE,2.55E-164,TRUE,TRUE,FALSE,TRUE,GBX2
C01_55405991,ENSG00000100097,0.002829972,0.172314646,TRUE,0.877394767,FALSE,3.07E-119,TRUE,FALSE,TRUE,FALSE,LGALS1
C01_6718,ENSG00000131747,0.021917666,0.402214582,TRUE,0.000168273,TRUE,2.55E-164,TRUE,TRUE,FALSE,FALSE,TOP2A
C01_6720,ENSG00000122882,0.001768523,0.235206906,TRUE,0.128181818,FALSE,2.55E-164,TRUE,FALSE,TRUE,FALSE,ECD
C01_75836284,ENSG00000129351,0.002200323,0.084071037,FALSE,0.018575359,TRUE,1.74E-120,TRUE,FALSE,TRUE,FALSE,ILF3
C02_55185977,ENSG00000129460,0.000643352,0.150076537,TRUE,0.090516566,FALSE,5.21E-164,TRUE,FALSE,TRUE,FALSE,NGDN
C02_55195978,ENSG00000131591,0.000738333,0.006727084,FALSE,0.659162777,FALSE,2.30E-92,TRUE,FALSE,TRUE,FALSE,C1orf159
