well_plate,ENSG,var_comp,perc_var_comp,pass_percvar,wp_comp_kruskal_gaussccd_adj,pass_gauss,perc_var_rng_wilcoxon_p_adj,pass_percvar_rng,mean_percvar_diff_from_random,pass_median_diff,ccd_comp,nonccd_comp,wp_prev_ccd,gene_name
D01_55235979,ENSG00000239857,0.000879718,0.234074451,TRUE,2.46E-07,TRUE,2.20E-162,TRUE,0.138519437,TRUE,TRUE,FALSE,TRUE,GET4
D01_55245981,ENSG00000133119,0.000195455,0.144775249,TRUE,0.296306538,FALSE,1.54E-160,TRUE,0.048009432,FALSE,FALSE,TRUE,FALSE,RFC3
D01_55335984,ENSG00000006634,0.001891389,0.357120385,TRUE,3.45E-13,TRUE,2.20E-162,TRUE,0.260127887,TRUE,TRUE,FALSE,TRUE,DBF4
D01_55355986,ENSG00000137434,0.002751367,0.131681568,TRUE,0.061689719,FALSE,5.28E-140,TRUE,0.037984427,FALSE,FALSE,TRUE,FALSE,C6orf52
D01_55365987,ENSG00000215183,0.000184297,0.193046427,TRUE,0.138869189,FALSE,2.20E-162,TRUE,0.095833035,TRUE,TRUE,FALSE,FALSE,MSMP
D01_55395990,ENSG00000203727,4.97E-05,0.133621699,TRUE,0.013975552,TRUE,2.09E-158,TRUE,0.037417272,FALSE,FALSE,TRUE,FALSE,SAMD5
D01_55405991,ENSG00000148773,0.006114771,0.295597489,TRUE,5.24E-07,TRUE,2.20E-162,TRUE,0.198408164,TRUE,TRUE,FALSE,TRUE,MKI67
D01_6724,ENSG00000132382,0.000358782,0.112452885,FALSE,0.241176697,FALSE,1.10E-92,TRUE,0.014972663,FALSE,FALSE,TRUE,FALSE,MYBBP1A
D01_75836284,ENSG00000133466,0.000895951,0.182832987,TRUE,0.001199975,TRUE,2.43E-162,TRUE,0.088505214,TRUE,TRUE,FALSE,FALSE,C1QTNF6
D02_55185977,ENSG00000100823,0.011682648,0.180678743,TRUE,0.112971553,FALSE,2.70E-161,TRUE,0.091428141,TRUE,TRUE,FALSE,FALSE,APEX1
D02_55195978,ENSG00000138160,0.000752961,0.246240546,TRUE,0.022018408,TRUE,2.20E-162,TRUE,0.152569438,TRUE,TRUE,FALSE,TRUE,KIF11
D02_55205980,ENSG00000111846,0.000144736,0.131885642,TRUE,0.054735097,FALSE,6.20E-147,TRUE,0.036671616,FALSE,FALSE,TRUE,FALSE,GCNT2
D02_55215982,ENSG00000109814,0.002559999,0.179163483,TRUE,1.97E-05,TRUE,2.23E-162,TRUE,0.083966771,TRUE,TRUE,FALSE,TRUE,UGDH
D02_55225983,ENSG00000060069,0.000722909,0.13611223,TRUE,0.76847508,FALSE,1.89E-159,TRUE,0.038191186,FALSE,FALSE,TRUE,FALSE,CTDP1
D02_55235979,ENSG00000116128,0.000384814,0.171399746,TRUE,0.441008019,FALSE,2.98E-162,TRUE,0.077114229,TRUE,TRUE,FALSE,FALSE,BCL9
D02_55245981,ENSG00000066651,5.59E-05,0.168358381,TRUE,0.048630653,TRUE,2.44E-162,TRUE,0.074311013,TRUE,TRUE,FALSE,TRUE,TRMT11
D02_55335984,ENSG00000109736,0.000365318,0.15012771,TRUE,0.094301875,FALSE,1.45E-161,TRUE,0.05448359,TRUE,TRUE,FALSE,FALSE,MFSD10
D02_55345985,ENSG00000232112,0.002561545,0.208148145,TRUE,3.87E-05,TRUE,2.20E-162,TRUE,0.110697079,TRUE,TRUE,FALSE,TRUE,TMA7
D02_55375988,ENSG00000107864,0.001035276,0.143921736,TRUE,0.510113955,FALSE,5.84E-161,TRUE,0.046773615,FALSE,FALSE,TRUE,FALSE,CPEB3
D02_55385989,ENSG00000083817,0.000313654,0.106109712,FALSE,0.074699127,FALSE,3.58E-35,TRUE,0.009739604,FALSE,FALSE,TRUE,FALSE,ZNF416
D02_55395990,ENSG00000171462,0.000591534,0.126750351,TRUE,0.134065986,FALSE,4.78E-146,TRUE,0.031570184,FALSE,FALSE,TRUE,FALSE,DLK2
D02_55405991,ENSG00000171953,0.000114298,0.133399169,TRUE,0.778297308,FALSE,4.56E-155,TRUE,0.036728111,FALSE,FALSE,TRUE,FALSE,ATPAF2
D02_6720,ENSG00000067369,0.000737617,0.190988005,TRUE,0.848447017,FALSE,2.30E-162,TRUE,0.095933088,TRUE,TRUE,FALSE,FALSE,TP53BP1
D02_6724,ENSG00000185624,0.000591592,0.157131573,TRUE,0.828508069,FALSE,2.41E-162,TRUE,0.061124543,TRUE,TRUE,FALSE,FALSE,P4HB
D02_75846286,ENSG00000117758,1.34E-05,0.113059759,FALSE,0.082780296,FALSE,4.48E-76,TRUE,0.019111708,FALSE,FALSE,TRUE,FALSE,STX12
D03_55185977,ENSG00000125351,0.002391843,0.107586218,FALSE,0.953294482,FALSE,1.54E-56,TRUE,0.016736841,FALSE,FALSE,TRUE,FALSE,UPF3B
D03_55195978,ENSG00000081087,8.37E-05,0.136073631,TRUE,0.079944164,FALSE,6.75E-151,TRUE,0.042367076,FALSE,FALSE,TRUE,FALSE,OSTM1
D03_55215982,ENSG00000080345,0.001029698,0.129215895,TRUE,0.117135989,FALSE,2.41E-141,TRUE,0.034874031,FALSE,FALSE,TRUE,FALSE,RIF1
D03_55225983,ENSG00000122515,0.000291547,0.137134508,TRUE,0.000304109,TRUE,1.42E-157,TRUE,0.040310977,FALSE,FALSE,TRUE,FALSE,ZMIZ2
D03_55235979,ENSG00000145386,0.000442566,0.63657854,TRUE,5.47E-17,TRUE,2.20E-162,TRUE,0.544315294,TRUE,TRUE,FALSE,TRUE,CCNA2
D03_55245981,ENSG00000089123,0.000109959,0.103189295,FALSE,0.005092163,TRUE,3.63E-29,TRUE,0.0084624,FALSE,FALSE,TRUE,FALSE,TASP1
D03_55335984,ENSG00000221932,1.41E-05,0.247324949,TRUE,0.003668221,TRUE,2.20E-162,TRUE,0.150388667,TRUE,TRUE,FALSE,TRUE,HEPN1
D03_55345985,ENSG00000204950,0.000133964,0.143620518,TRUE,0.003619403,TRUE,4.68E-162,TRUE,0.045877892,FALSE,FALSE,TRUE,TRUE,LRRC10B
D03_55365987,ENSG00000118495,1.32E-05,0.159718072,TRUE,0.00107378,TRUE,4.05E-162,TRUE,0.063022116,TRUE,TRUE,FALSE,TRUE,PLAGL1
D03_55385989,ENSG00000175309,0.000120011,0.198304039,TRUE,0.000611938,TRUE,2.20E-162,TRUE,0.10292084,TRUE,TRUE,FALSE,TRUE,PHYKPL
D03_55395990,ENSG00000111530,0.000513845,0.143445767,TRUE,0.28389681,FALSE,1.01E-161,TRUE,0.046139152,FALSE,FALSE,TRUE,FALSE,CAND1
D03_55405991,ENSG00000134077,0.001225334,0.116694086,FALSE,0.369817701,FALSE,1.79E-105,TRUE,0.019903825,FALSE,FALSE,TRUE,FALSE,THUMPD3
D03_6724,ENSG00000164951,0.00076362,0.213797574,TRUE,0.121198623,FALSE,2.20E-162,TRUE,0.117869484,TRUE,TRUE,FALSE,FALSE,PDP1
D03_6736,ENSG00000164543,0.00039509,0.257727361,TRUE,0.000589627,TRUE,2.20E-162,TRUE,0.160978002,TRUE,TRUE,FALSE,FALSE,STK17A
D03_75836284,ENSG00000099194,5.16E-05,0.127453771,TRUE,0.431655723,FALSE,1.30E-139,TRUE,0.032260216,FALSE,FALSE,TRUE,FALSE,SCD
D04_55185977,ENSG00000156011,3.41E-05,0.192610643,TRUE,0.024549718,TRUE,2.91E-162,TRUE,0.100730663,TRUE,TRUE,FALSE,TRUE,PSD3
D04_55205980,ENSG00000118518,0.001251415,0.10504171,FALSE,0.388719399,FALSE,7.84E-41,TRUE,0.008829815,FALSE,FALSE,TRUE,FALSE,RNF146
D04_55225983,ENSG00000102921,0.004843891,0.146308976,TRUE,0.002562336,TRUE,5.71E-160,TRUE,0.050800444,TRUE,TRUE,FALSE,FALSE,N4BP1
D04_55235979,ENSG00000142556,0.000231156,0.033658064,FALSE,0.852434777,FALSE,1321,FALSE,-0.055162154,FALSE,FALSE,TRUE,FALSE,ZNF614
D04_55245981,ENSG00000100612,0.001761487,0.122160877,FALSE,0.094571117,FALSE,3.05E-117,TRUE,0.028139488,FALSE,FALSE,TRUE,FALSE,DHRS7
D04_55345985,ENSG00000162512,0.000903003,0.093727896,FALSE,0.400684057,FALSE,1319.925229,FALSE,-0.002685511,FALSE,FALSE,TRUE,FALSE,SDC3
D04_55355986,ENSG00000152242,0.000281035,0.118215469,FALSE,0.013980578,TRUE,1.10E-119,TRUE,0.023519077,FALSE,FALSE,TRUE,FALSE,C18orf25
D04_55365987,ENSG00000171405,0.000443432,0.140853684,TRUE,0.000164881,TRUE,2.11E-157,TRUE,0.044394554,FALSE,FALSE,TRUE,FALSE,XAGE5
D04_55375988,ENSG00000143512,4.60E-05,0.11947443,FALSE,0.715473686,FALSE,3.85E-127,TRUE,0.023307665,FALSE,FALSE,TRUE,FALSE,HHIPL2
D04_55385989,ENSG00000077420,8.42E-05,0.084292694,FALSE,0.115675245,FALSE,1321,FALSE,-0.010052272,FALSE,FALSE,TRUE,FALSE,APBB1IP
D04_55395990,ENSG00000164535,0.000382716,0.119292702,FALSE,0.035189454,TRUE,5.97E-124,TRUE,0.02360179,FALSE,FALSE,TRUE,FALSE,DAGLB
D04_55405991,ENSG00000135972,0.00045522,0.144042517,TRUE,0.01469492,TRUE,9.64E-162,TRUE,0.046823467,FALSE,FALSE,TRUE,FALSE,MRPS9
D04_6724,ENSG00000185808,3.95E-05,0.167825497,TRUE,6.33E-07,TRUE,2.49E-162,TRUE,0.070126169,TRUE,TRUE,FALSE,FALSE,PIGP
D04_6745,ENSG00000117399,4.52E-05,0.572866479,TRUE,3.39E-22,TRUE,2.20E-162,TRUE,0.47770134,TRUE,TRUE,FALSE,FALSE,CDC20
D05_55185977,ENSG00000131650,6.62E-06,0.037551344,FALSE,0.581930253,FALSE,1321,FALSE,-0.032584822,FALSE,FALSE,TRUE,FALSE,KREMEN2
D05_55195978,ENSG00000106268,0.000100601,0.124472822,TRUE,0.089012662,FALSE,4.21E-124,TRUE,0.03181364,FALSE,FALSE,TRUE,FALSE,NUDT1
D05_55205980,ENSG00000072682,0.000908751,0.092372346,FALSE,0.002185465,TRUE,1321,FALSE,-0.003783464,FALSE,FALSE,TRUE,FALSE,P4HA2
D05_55215982,ENSG00000179988,0.00031181,0.082678135,FALSE,0.031781752,TRUE,1321,FALSE,-0.013475651,FALSE,FALSE,TRUE,FALSE,PSTK
D05_55245981,ENSG00000025156,0.00021753,0.04953602,FALSE,0.677378297,FALSE,1321,FALSE,-0.045955313,FALSE,FALSE,TRUE,FALSE,HSF2
D05_55335984,ENSG00000148291,0.000884422,0.067923191,FALSE,0.749004303,FALSE,1321,FALSE,-0.029196516,FALSE,FALSE,TRUE,FALSE,SURF2
D05_55345985,ENSG00000172175,7.65E-05,0.165136337,TRUE,0.009828239,TRUE,2.61E-162,TRUE,0.069132167,TRUE,TRUE,FALSE,TRUE,MALT1
D05_55355986,ENSG00000196388,0.000882631,0.127479472,TRUE,0.192627345,FALSE,1.64E-160,TRUE,0.032678329,FALSE,FALSE,TRUE,FALSE,INCA1
D05_55375988,ENSG00000181090,9.56E-05,0.155734569,TRUE,0.417358768,FALSE,3.70E-162,TRUE,0.058551762,TRUE,TRUE,FALSE,FALSE,EHMT1
D05_55395990,ENSG00000172493,0.000212037,0.123031812,FALSE,0.043347924,TRUE,2.68E-138,TRUE,0.025685604,FALSE,FALSE,TRUE,FALSE,AFF1
D05_55405991,ENSG00000145425,0.000749239,0.141052874,TRUE,0.71960268,FALSE,6.27E-159,TRUE,0.044261953,FALSE,FALSE,TRUE,FALSE,RPS3A
D05_6722,ENSG00000141401,0.000552058,0.207304264,TRUE,0.495185447,FALSE,2.20E-162,TRUE,0.110330769,TRUE,TRUE,FALSE,FALSE,IMPA2
D05_6736,ENSG00000119705,3.70E-06,0.112014257,FALSE,0.054010933,FALSE,3.10E-72,TRUE,0.015948479,FALSE,FALSE,TRUE,FALSE,SLIRP
D05_75846286,ENSG00000041988,0.000360733,0.089260725,FALSE,0.654984621,FALSE,1321,FALSE,-0.008380773,FALSE,FALSE,TRUE,FALSE,THAP3
D06_55195978,ENSG00000146426,0.003552809,0.126057186,TRUE,0.073229104,FALSE,3.10E-130,TRUE,0.032451468,FALSE,FALSE,TRUE,FALSE,TIAM2
D06_55225983,ENSG00000162066,0.000435872,0.118096281,FALSE,0.183533582,FALSE,8.72E-120,TRUE,0.021744841,FALSE,FALSE,TRUE,FALSE,AMDHD2
D06_55235979,ENSG00000067369,0.004655198,0.096491526,FALSE,0.045468303,TRUE,6.88E-06,TRUE,0.003567488,FALSE,FALSE,TRUE,FALSE,TP53BP1
D06_55245981,ENSG00000169733,0.00070301,0.092186162,FALSE,0.214787544,FALSE,2.38E-10,TRUE,0.005692879,FALSE,FALSE,TRUE,FALSE,RFNG
D06_55335984,ENSG00000107742,0.000613759,0.121898349,FALSE,0.105645577,FALSE,2.51E-125,TRUE,0.025920694,FALSE,FALSE,TRUE,FALSE,SPOCK2
D06_55345985,ENSG00000108344,0.000507056,0.137225668,TRUE,0.008605658,TRUE,5.28E-159,TRUE,0.04125726,FALSE,FALSE,TRUE,TRUE,PSMD3
D06_55355986,ENSG00000086544,0.002831458,0.141794824,TRUE,0.258417071,FALSE,3.48E-158,TRUE,0.048660677,FALSE,FALSE,TRUE,FALSE,ITPKC
D06_55365987,ENSG00000119950,0.004762612,0.092954953,FALSE,0.286629393,FALSE,1222.049397,FALSE,-0.001591249,FALSE,FALSE,TRUE,FALSE,MXI1
D06_55385989,ENSG00000038382,4.52E-05,0.107054247,FALSE,0.241837612,FALSE,1.99E-46,TRUE,0.010163652,FALSE,FALSE,TRUE,FALSE,TRIO
D06_55395990,ENSG00000160075,4.52E-05,0.135234678,TRUE,0.074699127,FALSE,6.23E-159,TRUE,0.038508061,FALSE,FALSE,TRUE,FALSE,SSU72
D06_55405991,ENSG00000130725,0.000225118,0.17801141,TRUE,0.000126582,TRUE,2.20E-162,TRUE,0.081346326,TRUE,TRUE,FALSE,TRUE,UBE2M
D06_6717,ENSG00000071462,0.000146979,0.21357063,TRUE,0.000740732,TRUE,2.20E-162,TRUE,0.119440522,TRUE,TRUE,FALSE,FALSE,BUD23
D06_6720,ENSG00000107816,0.00032197,0.123380922,FALSE,0.996085024,FALSE,3.39E-130,TRUE,0.028301953,FALSE,FALSE,TRUE,FALSE,LZTS2
D06_6736,ENSG00000175806,3.45E-05,0.169731763,TRUE,0.696275261,FALSE,2.32E-162,TRUE,0.074578278,TRUE,TRUE,FALSE,FALSE,MSRA
D07_55195978,ENSG00000112276,0.000100698,0.208570942,TRUE,0.000202843,TRUE,2.20E-162,TRUE,0.112940548,TRUE,TRUE,FALSE,TRUE,BVES
D07_55205980,ENSG00000171759,0.001465381,0.127475119,TRUE,0.070991088,FALSE,3.21E-141,TRUE,0.031272158,FALSE,FALSE,TRUE,FALSE,PAH
D07_55215982,ENSG00000004866,0.006153142,0.141581365,TRUE,0.764419017,FALSE,3.11E-157,TRUE,0.047573026,FALSE,FALSE,TRUE,FALSE,ST7
D07_55225983,ENSG00000102981,0.000258043,0.120811359,FALSE,0.240638993,FALSE,3.99E-133,TRUE,0.023336892,FALSE,FALSE,TRUE,FALSE,PARD6A
D07_55235979,ENSG00000172716,0.002179167,0.094657175,FALSE,0.614578304,FALSE,1318.728465,FALSE,0.001197019,FALSE,FALSE,TRUE,FALSE,SLFN11
D07_55245981,ENSG00000189241,0.002432159,0.162476686,TRUE,0.267580836,FALSE,4.37E-162,TRUE,0.06606545,TRUE,TRUE,FALSE,FALSE,TSPYL1
D07_55355986,ENSG00000165264,5.46E-05,0.111878142,FALSE,0.329713399,FALSE,2.80E-77,TRUE,0.016887652,FALSE,FALSE,TRUE,FALSE,NDUFB6
D07_55365987,ENSG00000239779,0.001639776,0.087724883,FALSE,0.615235212,FALSE,1321,FALSE,-0.007845121,FALSE,FALSE,TRUE,FALSE,WBP1
D07_55375988,ENSG00000135414,2.58E-05,0.124058644,TRUE,0.398537927,FALSE,2.71E-142,TRUE,0.027094456,FALSE,FALSE,TRUE,FALSE,GDF11
D07_55385989,ENSG00000104332,0.001675207,0.447878975,TRUE,1.96E-24,TRUE,2.20E-162,TRUE,0.351959478,TRUE,TRUE,FALSE,TRUE,SFRP1
D07_55395990,ENSG00000084453,0.001536886,0.099315583,FALSE,0.092557878,FALSE,6.34E-05,TRUE,0.002728559,FALSE,FALSE,TRUE,FALSE,SLCO1A2
D07_55405991,ENSG00000176731,0.00014022,0.164023589,TRUE,0.000296807,TRUE,2.22E-162,TRUE,0.066198445,TRUE,TRUE,FALSE,TRUE,RBIS
D07_6720,ENSG00000184640,0.000275917,0.143549572,TRUE,0.004263698,TRUE,8.91E-156,TRUE,0.049887181,FALSE,FALSE,TRUE,FALSE,SEPTIN9
D07_75836284,ENSG00000117394,2.33E-05,0.134722842,TRUE,0.155146929,FALSE,1.05E-154,TRUE,0.039491208,FALSE,FALSE,TRUE,FALSE,SLC2A1
D08_55195978,ENSG00000076944,2.18E-05,0.157913394,TRUE,0.558889931,FALSE,5.60E-162,TRUE,0.063424281,TRUE,TRUE,FALSE,FALSE,STXBP2
D08_55205980,ENSG00000131979,0.002845549,0.162612348,TRUE,0.053104407,FALSE,2.33E-162,TRUE,0.065910906,TRUE,TRUE,FALSE,TRUE,GCH1
D08_55215982,ENSG00000075089,0.000166482,0.147640621,TRUE,0.852434777,FALSE,9.85E-161,TRUE,0.052454134,TRUE,TRUE,FALSE,FALSE,ACTR6
D08_55225983,ENSG00000221944,0.010065728,0.161582371,TRUE,0.003490916,TRUE,3.21E-162,TRUE,0.065561532,TRUE,TRUE,FALSE,TRUE,TIGD1
D08_55235979,ENSG00000104522,0.000616713,0.138751133,TRUE,0.00377651,TRUE,1.01E-149,TRUE,0.045890642,FALSE,FALSE,TRUE,FALSE,TSTA3
D08_55245981,ENSG00000198901,0.00275399,0.118065041,FALSE,0.023435639,TRUE,1.46E-117,TRUE,0.020844862,FALSE,FALSE,TRUE,TRUE,PRC1
D08_55335984,ENSG00000140832,0.00033946,0.102159444,FALSE,0.189484971,FALSE,7.28E-20,TRUE,0.006802549,FALSE,FALSE,TRUE,FALSE,MARVELD3
D08_55345985,ENSG00000162927,3.76E-05,0.101138302,FALSE,0.039603514,TRUE,8.14E-14,TRUE,0.005029426,FALSE,FALSE,TRUE,FALSE,PUS10
D08_55355986,ENSG00000100867,0.00023312,0.090159119,FALSE,0.227399236,FALSE,1321,FALSE,-0.00594378,FALSE,FALSE,TRUE,FALSE,DHRS2
D08_55365987,ENSG00000136243,6.52E-05,0.129907509,TRUE,0.2054005,FALSE,6.51E-153,TRUE,0.03234686,FALSE,FALSE,TRUE,FALSE,NUP42
D08_55375988,ENSG00000177971,0.000306108,0.111414086,FALSE,0.060436763,FALSE,2.67E-88,TRUE,0.015855267,FALSE,FALSE,TRUE,FALSE,IMP3
D08_55395990,ENSG00000042088,0.000919456,0.102651581,FALSE,0.659162777,FALSE,3.60E-20,TRUE,0.006910225,FALSE,FALSE,TRUE,FALSE,TDP1
D08_55405991,ENSG00000227268,0.000284716,0.15429213,TRUE,1.92E-06,TRUE,2.58E-162,TRUE,0.057002493,TRUE,TRUE,FALSE,TRUE,KLLN
D08_6736,ENSG00000110092,7.51E-05,0.324119476,TRUE,3.53E-13,TRUE,2.20E-162,TRUE,0.228059303,TRUE,TRUE,FALSE,FALSE,CCND1
D08_75836284,ENSG00000169740,0.000670044,0.306644226,TRUE,1.17E-12,TRUE,2.20E-162,TRUE,0.20797469,TRUE,TRUE,FALSE,TRUE,ZNF32
D09_55185977,ENSG00000142945,0.000165551,0.21169841,TRUE,0.009589723,TRUE,2.20E-162,TRUE,0.11979486,TRUE,TRUE,FALSE,TRUE,KIF2C
D09_55195978,ENSG00000115808,0.000369152,0.127007942,TRUE,0.702729457,FALSE,1.15E-128,TRUE,0.034675859,FALSE,FALSE,TRUE,FALSE,STRN
D09_55205980,ENSG00000149489,0.00063335,0.151055753,TRUE,0.121361912,FALSE,3.45E-159,TRUE,0.056170293,TRUE,TRUE,FALSE,FALSE,ROM1
D09_55215982,ENSG00000158458,8.31E-05,0.186188643,TRUE,0.000896081,TRUE,2.20E-162,TRUE,0.088110429,TRUE,TRUE,FALSE,TRUE,NRG2
D09_55225983,ENSG00000169612,0.013065047,0.071519679,FALSE,0.270306108,FALSE,1321,FALSE,-0.024100078,FALSE,FALSE,TRUE,FALSE,RAMAC
D09_55245981,ENSG00000118007,0.001167015,0.175109278,TRUE,0.050264692,FALSE,2.65E-162,TRUE,0.079835009,TRUE,TRUE,FALSE,TRUE,STAG1
D09_55345985,ENSG00000111786,3.82E-05,0.180335243,TRUE,0.027798687,TRUE,2.20E-162,TRUE,0.084837727,TRUE,TRUE,FALSE,TRUE,SRSF9
D09_55355986,ENSG00000175054,8.01E-06,0.134704505,TRUE,0.012128328,TRUE,8.46E-153,TRUE,0.037394468,FALSE,FALSE,TRUE,TRUE,ATR
D09_55365987,ENSG00000172465,0.001500768,0.087749926,FALSE,0.299915248,FALSE,1321,FALSE,-0.008972015,FALSE,FALSE,TRUE,FALSE,TCEAL1
D09_55375988,ENSG00000005381,6.39E-05,0.143402196,TRUE,0.097583266,FALSE,7.85E-159,TRUE,0.0463557,FALSE,FALSE,TRUE,FALSE,MPO
D09_55385989,ENSG00000128710,0.000406735,0.128877761,TRUE,0.227399236,FALSE,1.29E-151,TRUE,0.035144547,FALSE,FALSE,TRUE,FALSE,HOXD10
D09_55395990,ENSG00000168032,0.000595926,0.118471504,FALSE,0.568059843,FALSE,9.37E-115,TRUE,0.021637899,FALSE,FALSE,TRUE,FALSE,ENTPD3
D09_55405991,ENSG00000129103,0.000130836,0.199754665,TRUE,0.003604278,TRUE,2.20E-162,TRUE,0.103893387,TRUE,TRUE,FALSE,TRUE,SUMF2
D09_6720,ENSG00000136243,1.81E-05,0.189698701,TRUE,0.15087545,FALSE,2.28E-162,TRUE,0.094354109,TRUE,TRUE,FALSE,FALSE,NUP42
D09_75836284,ENSG00000163235,1.52E-05,0.123428584,FALSE,0.210240452,FALSE,8.78E-132,TRUE,0.028918168,FALSE,FALSE,TRUE,FALSE,TGFA
D10_55195978,ENSG00000189184,6.11E-05,0.144551278,TRUE,0.132906066,FALSE,1.50E-156,TRUE,0.049788983,FALSE,FALSE,TRUE,FALSE,PCDH18
D10_55205980,ENSG00000130818,0.000109098,0.21655375,TRUE,0.000125365,TRUE,2.20E-162,TRUE,0.120337422,TRUE,TRUE,FALSE,TRUE,ZNF426
D10_55215982,ENSG00000149761,0.000225492,0.112843689,FALSE,0.121558998,FALSE,4.21E-80,TRUE,0.018547397,FALSE,FALSE,TRUE,FALSE,NUDT22
D10_55225983,ENSG00000129691,0.00010023,0.172180048,TRUE,0.001391187,TRUE,2.24E-162,TRUE,0.076164084,TRUE,TRUE,FALSE,TRUE,ASH2L
D10_55235979,ENSG00000071282,0.000309759,0.118007901,FALSE,0.841616248,FALSE,1.04E-100,TRUE,0.02310549,FALSE,FALSE,TRUE,FALSE,LMCD1
D10_55245981,ENSG00000099364,0.000282856,0.091274304,FALSE,0.127085267,FALSE,1320.185851,FALSE,-0.00376169,FALSE,FALSE,TRUE,FALSE,FBXL19
D10_55335984,ENSG00000143889,0.000997701,0.101404708,FALSE,0.155767504,FALSE,1.36E-29,TRUE,0.009287524,FALSE,FALSE,TRUE,FALSE,HNRNPLL
D10_55345985,ENSG00000138182,0.000595753,0.143805819,TRUE,3.55E-12,TRUE,4.36E-157,TRUE,0.048634533,FALSE,FALSE,TRUE,TRUE,KIF20B
D10_55355986,ENSG00000165716,0.000228861,0.15922503,TRUE,0.24300249,FALSE,1.06E-161,TRUE,0.062449164,TRUE,TRUE,FALSE,FALSE,DIPK1B
D10_55365987,ENSG00000138152,0.002476963,0.370293581,TRUE,3.88E-17,TRUE,2.20E-162,TRUE,0.274547564,TRUE,TRUE,FALSE,TRUE,BTBD16
D10_55375988,ENSG00000144485,0.000916925,0.08614924,FALSE,0.50255499,FALSE,1321,FALSE,-0.009969834,FALSE,FALSE,TRUE,FALSE,HES6
D10_55385989,ENSG00000123096,0.000372271,0.105780346,FALSE,0.011255411,TRUE,1.40E-32,TRUE,0.008194572,FALSE,FALSE,TRUE,FALSE,SSPN
D10_6717,ENSG00000085231,0.001703711,0.143395823,TRUE,0.124420142,FALSE,2.73E-155,TRUE,0.048070069,FALSE,FALSE,TRUE,FALSE,AK6
D10_6736,ENSG00000101577,2.03E-05,0.16190225,TRUE,0.421191783,FALSE,3.07E-162,TRUE,0.066730634,TRUE,TRUE,FALSE,FALSE,LPIN2
D11_55185977,ENSG00000114739,1.19E-05,0.112318614,FALSE,0.022302328,TRUE,2.59E-68,TRUE,0.020124753,FALSE,FALSE,TRUE,FALSE,ACVR2B
D11_55195978,ENSG00000010539,3.88E-05,0.111516646,FALSE,0.082308386,FALSE,2.00E-94,TRUE,0.016008244,FALSE,FALSE,TRUE,FALSE,ZNF200
D11_55205980,ENSG00000204764,0.000314569,0.177058202,TRUE,0.061822197,FALSE,2.20E-162,TRUE,0.079844952,TRUE,TRUE,FALSE,FALSE,RANBP17
D11_55215982,ENSG00000139684,0.000366516,0.151384383,TRUE,0.390978517,FALSE,1.48E-161,TRUE,0.05476771,TRUE,TRUE,FALSE,FALSE,ESD
D11_55225983,ENSG00000204311,9.18E-05,0.095422782,FALSE,0.869423737,FALSE,656.0581539,FALSE,-0.000813585,FALSE,FALSE,TRUE,FALSE,PJVK
D11_55235979,ENSG00000121413,0.000634595,0.155506938,TRUE,0.094571117,FALSE,6.38E-160,TRUE,0.060219529,TRUE,TRUE,FALSE,FALSE,ZSCAN18
D11_55245981,ENSG00000251664,6.00E-05,0.119602425,FALSE,0.679741039,FALSE,3.53E-112,TRUE,0.024333024,FALSE,FALSE,TRUE,FALSE,PCDHA12
D11_55335984,ENSG00000159069,0.000223714,0.143101382,TRUE,0.115835718,FALSE,3.05E-150,TRUE,0.054473827,TRUE,TRUE,FALSE,FALSE,FBXW5
D11_55365987,ENSG00000071127,1.84E-05,0.113832335,FALSE,0.258417071,FALSE,9.71E-103,TRUE,0.019171033,FALSE,FALSE,TRUE,FALSE,WDR1
D11_55385989,ENSG00000198768,0.000256899,0.103927066,FALSE,0.210285576,FALSE,1.38E-35,TRUE,0.008200287,FALSE,FALSE,TRUE,FALSE,APCDD1L
D11_55395990,ENSG00000151702,0.002107796,0.720527596,TRUE,2.39E-30,TRUE,2.20E-162,TRUE,0.624389998,TRUE,TRUE,FALSE,TRUE,FLI1
D11_55405991,ENSG00000100968,0.001132395,0.116041113,FALSE,0.738579845,FALSE,4.49E-105,TRUE,0.021125293,FALSE,FALSE,TRUE,FALSE,NFATC4
D11_6736,ENSG00000174444,4.83E-05,0.242677291,TRUE,4.85E-07,TRUE,2.20E-162,TRUE,0.147000177,TRUE,TRUE,FALSE,FALSE,RPL4
D11_75836284,ENSG00000115234,2.11E-05,0.11161139,FALSE,0.006549914,TRUE,6.42E-86,TRUE,0.014224343,FALSE,FALSE,TRUE,FALSE,SNX17
D12_55185977,ENSG00000122786,0.000772153,0.260848386,TRUE,0.010664513,TRUE,2.20E-162,TRUE,0.167679439,TRUE,TRUE,FALSE,TRUE,CALD1
D12_55195978,ENSG00000095380,0.001101885,0.113997031,FALSE,0.419823746,FALSE,2.69E-93,TRUE,0.018479152,FALSE,FALSE,TRUE,FALSE,NANS
D12_55205980,ENSG00000124541,0.000930549,0.201734326,TRUE,4.47E-06,TRUE,2.20E-162,TRUE,0.106497474,TRUE,TRUE,FALSE,TRUE,RRP36
D12_55215982,ENSG00000177951,0.000470209,0.133299317,TRUE,0.689145152,FALSE,1.90E-152,TRUE,0.037920311,FALSE,FALSE,TRUE,FALSE,BET1L
