well_plate,Antibody,ENSG,,,,,,,,
B07_55385989,HPA064792,ENSG00000081479,,,,,,,,
B07_55395990,HPA070941,ENSG00000145244,,,,,,,,
B07_55405991,HPA068831,ENSG00000137807,,,,,,,,
B07_6717,HPA054104,ENSG00000088367,,,,,,,,
B07_6718,HPA047934,ENSG00000156925,,,,,,,,
B07_6719,HPA056140,ENSG00000188015,,,,,,,,
B07_6720,HPA049511,ENSG00000099812,,,,,,,,
B07_6721,HPA036160,ENSG00000163214,,,,,,,,
B07_6722,HPA040249,ENSG00000175536,,,,,,,,
B07_6724,HPA041634,ENSG00000111696,,,,,,,,
B07_6725,HPA037895,ENSG00000145725,,,,,,,,
B07_6731,HPA039426,ENSG00000167778,,,,,,,,
B07_6734,HPA004428,ENSG00000075239,,,,,,,,
B07_6735,HPA008958,ENSG00000163545,,,,,,,,
B07_6736,HPA025736,ENSG00000120437,,,,,,,,
B07_6745,HPA050923,ENSG00000135373,,,,,,,,
B07_75846286,HPA038316,ENSG00000107581,,,,,,,,
B08_55185977,HPA005685,ENSG00000126947,,,,,,,,
B08_55195978,HPA015515,ENSG00000089022,,,,,,,,
B08_55205980,HPA028522,ENSG00000105204,,,,,,,,
B08_55215982,HPA038546,ENSG00000137478,,,,,,,,
B08_55225983,HPA041698,ENSG00000090013,,,,,,,,
B08_55335984,HPA045427,ENSG00000168538,,,,,,,,
B08_55345985,HPA049511,ENSG00000099812,,,,,,,,
B08_55355986,HPA053746,ENSG00000101082,,,,,,,,
B08_55385989,HPA065197,ENSG00000013573,,,,,,,,
B08_55395990,HPA071309,ENSG00000136824,,,,,,,,
B08_55405991,HPA074275,ENSG00000074047,,,,,,,,
B08_6717,HPA059315,ENSG00000100983,,,,,,,,
B08_6718,HPA051720,ENSG00000125434,,,,,,,,
B08_6719,HPA059479,ENSG00000186081,,,,,,,,
B08_6720,HPA053915,ENSG00000100867,,,,,,,,
B08_6721,HPA040033,ENSG00000132932,,,,,,,,
B08_6722,HPA043252,ENSG00000105607,,,,,,,,
B08_6724,HPA045119,ENSG00000060762,,,,,,,,
B08_6725,HPA041505,ENSG00000105143,,,,,,,,
B08_6731,HPA041863,ENSG00000169021,,,,,,,,
B08_6734,HPA005565,ENSG00000144354,,,,,,,,
B08_6735,HPA010948,ENSG00000113657,,,,,,,,
B08_6736,HPA027552,ENSG00000100596,,,,,,,,
B08_6745,HPA051825,ENSG00000112062,,,,,,,,
B09_55185977,HPA006172,ENSG00000159882,,,,,,,,
B09_55195978,HPA017168,ENSG00000186111,,,,,,,,
B09_55205980,HPA028872,ENSG00000182247,,,,,,,,
B09_55215982,HPA038843,ENSG00000187479,,,,,,,,
B09_55225983,HPA041894,ENSG00000174177,,,,,,,,
B09_55235979,HPA023689,ENSG00000163348,,,,,,,,
B09_55245981,HPA034945,ENSG00000169228,,,,,,,,
B09_55335984,HPA045610,ENSG00000196361,,,,,,,,
B09_55345985,HPA049763,ENSG00000181274,,,,,,,,
B09_55355986,HPA054200,ENSG00000134258,,,,,,,,
B09_55365987,HPA057302,ENSG00000132530,,,,,,,,
B09_55375988,HPA061441,ENSG00000110031,,,,,,,,
B09_55385989,HPA065739,ENSG00000254470,,,,,,,,
B09_55395990,HPA071715,ENSG00000186166,,,,,,,,
B09_55405991,HPA074783,ENSG00000154447,,,,,,,,
B09_6717,HPA062575,ENSG00000066382,,,,,,,,
B09_6718,HPA056390,ENSG00000143162,,,,,,,,
B09_6719,HPA062074,ENSG00000183615,,,,,,,,
B09_6720,HPA056762,ENSG00000119950,,,,,,,,
B09_6721,HPA044849,ENSG00000091140,,,,,,,,
B09_6722,HPA048330,ENSG00000173020,,,,,,,,
B09_6724,HPA051739,ENSG00000065518,,,,,,,,
B09_6725,HPA049215,ENSG00000102312,,,,,,,,
B09_6731,HPA047948,ENSG00000170185,,,,,,,,
B09_6734,HPA020344,ENSG00000153015,,,,,,,,
B09_6735,HPA011913,ENSG00000160145,,,,,,,,
B09_6736,HPA028156,ENSG00000162378,,,,,,,,
B09_6745,HPA057998,ENSG00000175066,,,,,,,,
B10_55185977,HPA006653,ENSG00000143627,,,,,,,,
B10_55195978,HPA017929,ENSG00000100749,,,,,,,,
B10_55205980,HPA029291,ENSG00000130544,,,,,,,,
B10_55215982,HPA039322,ENSG00000111300,,,,,,,,
B10_55225983,HPA042083,ENSG00000187994,,,,,,,,
B10_55235979,HPA024011,ENSG00000155792,,,,,,,,
B10_55245981,HPA035222,ENSG00000185811,,,,,,,,
B10_55335984,HPA045951,ENSG00000198356,,,,,,,,
B10_55345985,HPA050139,ENSG00000144908,,,,,,,,
B10_55355986,HPA054395,ENSG00000174899,,,,,,,,
B10_55365987,HPA057595,ENSG00000130921,,,,,,,,
B10_55375988,HPA061670,ENSG00000163950,,,,,,,,
B10_55385989,HPA066195,ENSG00000171988,,,,,,,,
B10_55395990,HPA072105,ENSG00000179111,,,,,,,,
B10_55405991,HPA075648,ENSG00000212907,,,,,,,,
B10_6717,HPA069520,ENSG00000116729,,,,,,,,
B10_6718,HPA062422,ENSG00000126215,,,,,,,,
B10_6719,HPA063914,ENSG00000174564,,,,,,,,
B10_6720,HPA061517,ENSG00000111058,,,,,,,,
B10_6721,HPA051545,ENSG00000115526,,,,,,,,
B10_6722,HPA052880,ENSG00000100297,,,,,,,,
B10_6724,HPA058232,ENSG00000107951,,,,,,,,
B10_6725,HPA053709,ENSG00000027075,,,,,,,,
B10_6731,HPA058536,ENSG00000152953,,,,,,,,
B10_6734,HPA029954,ENSG00000137200,,,,,,,,
B10_6735,HPA014091,ENSG00000164251,,,,,,,,
B10_6736,HPA030209,ENSG00000018510,,,,,,,,
B10_6745,HPA068650,ENSG00000127445,,,,,,,,
B10_75836284,HPA042781,ENSG00000007202,,,,,,,,
B11_55185977,HPA007208,ENSG00000120071,,,,,,,,
B11_55195978,HPA018531,ENSG00000170345,,,,,,,,
B11_55205980,HPA029501,ENSG00000067225,,,,,,,,
B11_55215982,HPA039618,ENSG00000107937,,,,,,,,
B11_55225983,HPA042559,ENSG00000167674,,,,,,,,
B11_55235979,HPA024205,ENSG00000186185,,,,,,,,
B11_55245981,HPA035648,ENSG00000112981,,,,,,,,
B11_55335984,HPA046538,ENSG00000176406,,,,,,,,
B11_55345985,HPA050492,ENSG00000186871,,,,,,,,
B11_55355986,HPA054639,ENSG00000160908,,,,,,,,
B11_55365987,HPA057906,ENSG00000120519,,,,,,,,
B11_55375988,HPA062028,ENSG00000161835,,,,,,,,
B11_55385989,HPA066979,ENSG00000254656,,,,,,,,
B11_55395990,HPA072938,ENSG00000164089,,,,,,,,
B11_6717,HPA071751,ENSG00000113048,,,,,,,,
B11_6718,HPA070631,ENSG00000149231,,,,,,,,
B11_6719,HPA068562,ENSG00000185686,,,,,,,,
B11_6720,HPA063955,ENSG00000082014,,,,,,,,
B11_6721,HPA062700,ENSG00000101452,,,,,,,,
B11_6722,HPA059291,ENSG00000064655,,,,,,,,
B11_6724,HPA063872,ENSG00000059378,,,,,,,,
B11_6725,HPA061331,ENSG00000168495,,,,,,,,
B11_6731,HPA063907,ENSG00000090054,,,,,,,,
B11_6734,HPA037915,ENSG00000126432,,,,,,,,
B11_6735,HPA015270,ENSG00000101109,,,,,,,,
B11_6736,HPA031949,ENSG00000128683,,,,,,,,
B11_75836284,HPA043696,ENSG00000182986,,,,,,,,
B12_55205980,HPA029786,ENSG00000177494,,,,,,,,
B12_55215982,HPA039794,ENSG00000127328,,,,,,,,
B12_55235979,HPA024638,ENSG00000058085,,,,,,,,
B12_55245981,HPA035947,ENSG00000108590,,,,,,,,
B12_55355986,HPA054802,ENSG00000146463,,,,,,,,
B12_55365987,HPA058400,ENSG00000126756,,,,,,,,
B12_55375988,HPA062230,ENSG00000046774,,,,,,,,
B12_55385989,HPA067398,ENSG00000132405,,,,,,,,
B12_6717,HPA074736,ENSG00000055609,,,,,,,,
B12_6718,HPA075430,ENSG00000163785,,,,,,,,
B12_6719,HPA076238,ENSG00000198157,,,,,,,,
B12_6720,HPA071048,ENSG00000157764,,,,,,,,
B12_6721,HPA067142,ENSG00000149311,,,,,,,,
B12_6722,HPA067052,ENSG00000141349,,,,,,,,
B12_6724,HPA072588,ENSG00000103202,,,,,,,,
B12_6725,HPA065032,ENSG00000204308,,,,,,,,
B12_6731,HPA071014,ENSG00000135655,,,,,,,,
B12_6734,HPA047478,ENSG00000136810,,,,,,,,
B12_6735,HPA035482,ENSG00000196586,,,,,,,,
B12_6736,HPA071677,ENSG00000136169,,,,,,,,
B12_75836284,HPA047514,ENSG00000069399,,,,,,,,
C01_55185977,HPA000540,ENSG00000213190,,,,,,,,
C01_55205980,HPA026293,ENSG00000184661,,,,,,,,
C01_55215982,HPA036322,ENSG00000169919,,,,,,,,
C01_55225983,HPA040070,ENSG00000111011,,,,,,,,
C01_55235979,HPA019703,ENSG00000103479,,,,,,,,
C01_55245981,HPA030148,ENSG00000172594,,,,,,,,
C01_55335984,HPA042904,ENSG00000137804,,,,,,,,
C01_55345985,HPA047130,ENSG00000176842,,,,,,,,
C01_55355986,HPA051109,ENSG00000129007,,,,,,,,
C01_55365987,HPA055107,ENSG00000112576,,,,,,,,
C01_55375988,HPA058579,ENSG00000155393,,,,,,,,
C01_55385989,HPA062741,ENSG00000183248,,,,,,,,
C01_55395990,HPA067809,ENSG00000168505,,,,,,,,
C01_55405991,HPA001130,ENSG00000100097,,,,,,,,
C01_6717,HPA004109,ENSG00000000003,,,,,,,,
C01_6718,HPA006458,ENSG00000131747,,,,,,,,
C01_6719,HPA002191,ENSG00000166900,,,,,,,,
C01_6720,HPA006465,ENSG00000122882,,,,,,,,
C01_6721,HPA003359,ENSG00000156983,,,,,,,,
C01_6722,HPA002718,ENSG00000068438,,,,,,,,
C01_6724,HPA001303,ENSG00000152465,,,,,,,,
C01_6725,HPA004246,ENSG00000106617,,,,,,,,
C01_6731,HPA003422,ENSG00000099904,,,,,,,,
C01_6734,HPA000525,ENSG00000239900,,,,,,,,
C01_6735,HPA006024,ENSG00000135446,,,,,,,,
C01_6736,HPA016456,ENSG00000015532,,,,,,,,
C01_6745,HPA040676,ENSG00000169299,,,,,,,,
C01_75836284,HPA001897,ENSG00000129351,,,,,,,,
C02_55185977,HPA000944,ENSG00000129460,,,,,,,,
C02_55195978,HPA010019,ENSG00000131591,,,,,,,,
C02_55205980,HPA026542,ENSG00000117054,,,,,,,,
C02_55215982,HPA036608,ENSG00000077458,,,,,,,,
C02_55225983,HPA040393,ENSG00000119541,,,,,,,,
C02_55335984,HPA043148,ENSG00000185477,,,,,,,,
C02_55355986,HPA051411,ENSG00000154309,,,,,,,,
C02_55365987,HPA055380,ENSG00000185745,,,,,,,,
C02_55375988,HPA059015,ENSG00000149806,,,,,,,,
C02_55385989,HPA063294,ENSG00000164853,,,,,,,,
C02_55405991,HPA019714,ENSG00000146701,,,,,,,,
C02_6717,HPA016902,ENSG00000112796,,,,,,,,
C02_6718,HPA020536,ENSG00000130305,,,,,,,,
C02_6719,HPA023246,ENSG00000167699,,,,,,,,
C02_6720,HPA020965,ENSG00000147874,,,,,,,,
C02_6721,HPA014461,ENSG00000095059,,,,,,,,
C02_6722,HPA008310,ENSG00000078070,,,,,,,,
C02_6724,HPA018441,ENSG00000163002,,,,,,,,
C02_6725,HPA015608,ENSG00000097033,,,,,,,,
C02_6731,HPA014670,ENSG00000156599,,,,,,,,
C02_6734,HPA001249,ENSG00000104365,,,,,,,,
C02_6735,HPA006607,ENSG00000167157,,,,,,,,
C02_6736,HPA017071,ENSG00000135636,,,,,,,,
C02_6745,HPA041738,ENSG00000149548,,,,,,,,
C02_75836284,HPA005757,ENSG00000122952,,,,,,,,
C03_55185977,HPA001562,ENSG00000162772,,,,,,,,
C03_55215982,HPA036886,ENSG00000090316,,,,,,,,
C03_55225983,HPA040674,ENSG00000105819,,,,,,,,
C03_55245981,HPA030818,ENSG00000106636,,,,,,,,
C03_55335984,HPA043746,ENSG00000113240,,,,,,,,
C03_55345985,HPA047615,ENSG00000102543,,,,,,,,
C03_55355986,HPA051646,ENSG00000146950,,,,,,,,
C03_55365987,HPA055612,ENSG00000100065,,,,,,,,
C03_55385989,HPA063583,ENSG00000129038,,,,,,,,
C03_55395990,HPA068898,ENSG00000100146,,,,,,,,
C03_55405991,HPA034831,ENSG00000163607,,,,,,,,
C03_6717,HPA027127,ENSG00000116922,,,,,,,,
C03_6718,HPA027163,ENSG00000134697,,,,,,,,
C03_6719,HPA034490,ENSG00000196821,,,,,,,,
C03_6720,HPA027838,ENSG00000141552,,,,,,,,
C03_6721,HPA021037,ENSG00000137124,,,,,,,,
C03_6722,HPA018830,ENSG00000168522,,,,,,,,
C03_6724,HPA020984,ENSG00000041880,,,,,,,,
C03_6725,HPA020638,ENSG00000112739,,,,,,,,
C03_6731,HPA021140,ENSG00000156256,,,,,,,,
C03_6734,HPA001528,ENSG00000110955,,,,,,,,
C03_6735,HPA006915,ENSG00000137337,,,,,,,,
C03_6736,HPA017980,ENSG00000168003,,,,,,,,
C03_6745,HPA042898,ENSG00000136888,,,,,,,,
C03_75836284,HPA008743,ENSG00000069011,,,,,,,,
C03_75846286,HPA058335,ENSG00000060718,,,,,,,,
C04_55185977,HPA002134,ENSG00000163565,,,,,,,,
C04_55195978,HPA011868,ENSG00000050165,,,,,,,,
C04_55205980,HPA027176,ENSG00000117148,,,,,,,,
C04_55215982,HPA037489,ENSG00000133731,,,,,,,,
C04_55225983,HPA040834,ENSG00000164190,,,,,,,,
C04_55245981,HPA031093,ENSG00000096060,,,,,,,,
C04_55335984,HPA043912,ENSG00000161800,,,,,,,,
C04_55345985,HPA048071,ENSG00000105486,,,,,,,,
C04_55355986,HPA051893,ENSG00000095777,,,,,,,,
C04_55375988,HPA059654,ENSG00000178498,,,,,,,,
C04_55385989,HPA063742,ENSG00000144554,,,,,,,,
C04_55395990,HPA069369,ENSG00000125484,,,,,,,,
C04_55405991,HPA043926,ENSG00000072571,,,,,,,,
C04_6717,HPA031686,ENSG00000115919,,,,,,,,
C04_6718,HPA034949,ENSG00000156273,,,,,,,,
C04_6719,HPA040375,ENSG00000175216,,,,,,,,
C04_6720,HPA035840,ENSG00000087008,,,,,,,,
C04_6721,HPA026485,ENSG00000137992,,,,,,,,
C04_6722,HPA023094,ENSG00000120915,,,,,,,,
C04_6724,HPA026793,ENSG00000137513,,,,,,,,
C04_6725,HPA025922,ENSG00000118705,,,,,,,,
C04_6731,HPA028626,ENSG00000143374,,,,,,,,
C04_6734,HPA002119,ENSG00000159131,,,,,,,,
C04_6735,HPA007571,ENSG00000135821,,,,,,,,
C04_6736,HPA018950,ENSG00000134684,,,,,,,,
C04_6745,HPA044329,ENSG00000136935,,,,,,,,
C04_75836284,HPA016583,ENSG00000276045,,,,,,,,
C05_55185977,HPA003216,ENSG00000095261,,,,,,,,
C05_55205980,HPA027802,ENSG00000110092,,,,,,,,
C05_55215982,HPA037716,ENSG00000177646,,,,,,,,
C05_55225983,HPA040930,ENSG00000130244,,,,,,,,
C05_55235979,HPA021646,ENSG00000136813,,,,,,,,
C05_55345985,HPA048392,ENSG00000100271,,,,,,,,
C05_55355986,HPA052382,ENSG00000117724,,,,,,,,
C05_55365987,HPA056131,ENSG00000198142,,,,,,,,
C05_55385989,HPA064198,ENSG00000156510,,,,,,,,
C05_55395990,HPA069795,ENSG00000129422,,,,,,,,
C05_55405991,HPA051778,ENSG00000183963,,,,,,,,
C05_6717,HPA043487,ENSG00000164346,,,,,,,,
C05_6718,HPA041266,ENSG00000139899,,,,,,,,
C05_6719,HPA047869,ENSG00000261236,,,,,,,,
C05_6720,HPA038059,ENSG00000124207,,,,,,,,
C05_6721,HPA029716,ENSG00000112294,,,,,,,,
C05_6722,HPA029407,ENSG00000139163,,,,,,,,
C05_6724,HPA037361,ENSG00000151611,,,,,,,,
C05_6725,HPA029971,ENSG00000108469,,,,,,,,
C05_6731,HPA030875,ENSG00000197122,,,,,,,,
C05_6734,HPA002891,ENSG00000142208,,,,,,,,
C05_6735,HPA007935,ENSG00000126368,,,,,,,,
C05_6736,HPA020083,ENSG00000135241,,,,,,,,
C05_6745,HPA047631,ENSG00000242612,,,,,,,,
C06_55185977,HPA003868,ENSG00000240972,,,,,,,,
C06_55225983,HPA041174,ENSG00000153066,,,,,,,,
C06_55345985,HPA048961,ENSG00000142634,,,,,,,,
C06_55355986,HPA052953,ENSG00000131652,,,,,,,,
C06_55365987,HPA056646,ENSG00000187866,,,,,,,,
C06_55385989,HPA064396,ENSG00000214517,,,,,,,,
C06_55405991,HPA056230,ENSG00000131016,,,,,,,,
C06_6717,HPA051987,ENSG00000108298,,,,,,,,
C06_6718,HPA043419,ENSG00000160570,,,,,,,,
C06_6719,HPA052734,ENSG00000245848,,,,,,,,
C06_6720,HPA043524,ENSG00000174943,,,,,,,,
C06_6721,HPA032006,ENSG00000006695,,,,,,,,
C06_6722,HPA035977,ENSG00000167548,,,,,,,,
C06_6724,HPA038644,ENSG00000170439,,,,,,,,
C06_6725,HPA035239,ENSG00000105281,,,,,,,,
C06_6731,HPA036671,ENSG00000174173,,,,,,,,
C06_6734,HPA003524,ENSG00000103811,,,,,,,,
C06_6735,HPA008287,ENSG00000005882,,,,,,,,
C06_6736,HPA023030,ENSG00000172716,,,,,,,,
C06_6745,HPA049387,ENSG00000101365,,,,,,,,
C06_75836284,HPA026991,ENSG00000137817,,,,,,,,
C06_75846286,HPA071215,ENSG00000055208,,,,,,,,
C07_55185977,HPA004805,ENSG00000112319,,,,,,,,
C07_55205980,HPA028360,ENSG00000105755,,,,,,,,
C07_55215982,HPA038285,ENSG00000145692,,,,,,,,
C07_55235979,HPA022978,ENSG00000167916,,,,,,,,
C07_55245981,HPA031862,ENSG00000123213,,,,,,,,
C07_55335984,HPA044956,ENSG00000107816,,,,,,,,
C07_55345985,HPA049280,ENSG00000125966,,,,,,,,
C07_55355986,HPA053296,ENSG00000122035,,,,,,,,
C07_55365987,HPA057002,ENSG00000122787,,,,,,,,
C07_55375988,HPA060948,ENSG00000165434,,,,,,,,
C07_55385989,HPA064845,ENSG00000168306,,,,,,,,
C07_55395990,HPA071048,ENSG00000157764,,,,,,,,
C07_55405991,HPA070520,ENSG00000084676,,,,,,,,
C07_6717,HPA054811,ENSG00000004776,,,,,,,,
C07_6718,HPA048911,ENSG00000162946,,,,,,,,
C07_6719,HPA056913,ENSG00000248487,,,,,,,,
C07_6720,HPA049729,ENSG00000077463,,,,,,,,
C07_6721,HPA036899,ENSG00000133313,,,,,,,,
C07_6722,HPA041345,ENSG00000065427,,,,,,,,
C07_6724,HPA042768,ENSG00000147684,,,,,,,,
C07_6725,HPA037926,ENSG00000148606,,,,,,,,
C07_6731,HPA039486,ENSG00000149476,,,,,,,,
C07_6734,HPA004790,ENSG00000112118,,,,,,,,
C07_6735,HPA008987,ENSG00000113396,,,,,,,,
C07_6736,HPA026312,ENSG00000092853,,,,,,,,
C07_6745,HPA050924,ENSG00000111669,,,,,,,,
C08_55185977,HPA005761,ENSG00000184867,,,,,,,,
C08_55195978,HPA015551,ENSG00000181722,,,,,,,,
C08_55205980,HPA028601,ENSG00000163638,,,,,,,,
C08_55215982,HPA038564,ENSG00000166343,,,,,,,,
C08_55225983,HPA041715,ENSG00000177875,,,,,,,,
C08_55235979,HPA023296,ENSG00000164904,,,,,,,,
C08_55245981,HPA032140,ENSG00000110911,,,,,,,,
C08_55335984,HPA045429,ENSG00000117266,,,,,,,,
C08_55345985,HPA049529,ENSG00000114646,,,,,,,,
C08_55365987,HPA057203,ENSG00000130340,,,,,,,,
C08_55375988,HPA061136,ENSG00000063245,,,,,,,,
C08_55395990,HPA071310,ENSG00000131931,,,,,,,,
C08_55405991,HPA074408,ENSG00000065000,,,,,,,,
C08_6717,HPA059647,ENSG00000103145,,,,,,,,
C08_6718,HPA052973,ENSG00000151917,,,,,,,,
C08_6719,HPA060220,ENSG00000187017,,,,,,,,
C08_6720,HPA054386,ENSG00000105393,,,,,,,,
C08_6721,HPA040357,ENSG00000089234,,,,,,,,
C08_6722,HPA043406,ENSG00000173926,,,,,,,,
C08_6724,HPA045783,ENSG00000124615,,,,,,,,
C08_6725,HPA041922,ENSG00000169410,,,,,,,,
C08_6731,HPA042531,ENSG00000159714,,,,,,,,
C08_6734,HPA005640,ENSG00000136521,,,,,,,,
C08_6735,HPA010952,ENSG00000173706,,,,,,,,
C08_6736,HPA027774,ENSG00000124107,,,,,,,,
C08_6745,HPA052778,ENSG00000163755,,,,,,,,
C09_55185977,HPA006191,ENSG00000064012,,,,,,,,
C09_55205980,HPA028901,ENSG00000108599,,,,,,,,
C09_55215982,HPA038904,ENSG00000121390,,,,,,,,
C09_55225983,HPA041911,ENSG00000182810,,,,,,,,
C09_55235979,HPA023691,ENSG00000146670,,,,,,,,
C09_55245981,HPA035011,ENSG00000081154,,,,,,,,
C09_55335984,HPA045646,ENSG00000164778,,,,,,,,
C09_55345985,HPA049781,ENSG00000138801,,,,,,,,
C09_55365987,HPA057316,ENSG00000100554,,,,,,,,
C09_55385989,HPA065785,ENSG00000174607,,,,,,,,
C09_55395990,HPA071717,ENSG00000130675,,,,,,,,
C09_55405991,HPA074790,ENSG00000127990,,,,,,,,
C09_6717,HPA066549,ENSG00000068383,,,,,,,,
C09_6718,HPA058252,ENSG00000145241,,,,,,,,
C09_6719,HPA062272,ENSG00000168280,,,,,,,,
C09_6720,HPA057203,ENSG00000130340,,,,,,,,
C09_6721,HPA045760,ENSG00000116337,,,,,,,,
C09_6722,HPA048437,ENSG00000166333,,,,,,,,
C09_6724,HPA054289,ENSG00000143156,,,,,,,,
C09_6725,HPA049286,ENSG00000165449,,,,,,,,
C09_6731,HPA049426,ENSG00000136699,,,,,,,,
C09_6734,HPA020876,ENSG00000135250,,,,,,,,
C09_6735,HPA011916,ENSG00000159082,,,,,,,,
C09_6736,HPA028409,ENSG00000097007,,,,,,,,
C09_6745,HPA058551,ENSG00000166908,,,,,,,,
C10_55185977,HPA006672,ENSG00000106261,,,,,,,,
C10_55205980,HPA029295,ENSG00000159263,,,,,,,,
C10_55215982,HPA039325,ENSG00000168497,,,,,,,,
C10_55225983,HPA042159,ENSG00000134815,,,,,,,,
C10_55235979,HPA024031,ENSG00000092621,,,,,,,,
C10_55245981,HPA035223,ENSG00000184384,,,,,,,,
C10_55345985,HPA050204,ENSG00000054654,,,,,,,,
C10_55355986,HPA054422,ENSG00000128951,,,,,,,,
C10_55365987,HPA057636,ENSG00000198961,,,,,,,,
C10_55385989,HPA066313,ENSG00000138271,,,,,,,,
C10_55405991,HPA075649,ENSG00000168411,,,,,,,,
C10_6717,HPA069654,ENSG00000163608,,,,,,,,
C10_6718,HPA062797,ENSG00000163449,,,,,,,,
C10_6719,HPA063982,ENSG00000173334,,,,,,,,
C10_6720,HPA062034,ENSG00000100401,,,,,,,,
C10_6721,HPA051595,ENSG00000167123,,,,,,,,
C10_6722,HPA053478,ENSG00000109323,,,,,,,,
C10_6724,HPA058759,ENSG00000183828,,,,,,,,
C10_6725,HPA053927,ENSG00000159792,,,,,,,,
C10_6731,HPA059096,ENSG00000105939,,,,,,,,
C10_6734,HPA030960,ENSG00000004700,,,,,,,,
C10_6735,HPA014147,ENSG00000159348,,,,,,,,
C10_6736,HPA030503,ENSG00000147119,,,,,,,,
C10_6745,HPA068845,ENSG00000166483,,,,,,,,
C11_55195978,HPA018944,ENSG00000140105,,,,,,,,
C11_55205980,HPA029518,ENSG00000198959,,,,,,,,
C11_55215982,HPA039630,ENSG00000172731,,,,,,,,
C11_55225983,HPA042616,ENSG00000166582,,,,,,,,
C11_55235979,HPA024305,ENSG00000105220,,,,,,,,
C11_55355986,HPA054653,ENSG00000117000,,,,,,,,
C11_55365987,HPA058111,ENSG00000145391,,,,,,,,
C11_55385989,HPA066991,ENSG00000158402,,,,,,,,
C11_55395990,HPA073073,ENSG00000185869,,,,,,,,
C11_55405991,HPA076524,ENSG00000170004,,,,,,,,
C11_6717,HPA072492,ENSG00000067992,,,,,,,,
C11_6718,HPA071026,ENSG00000135218,,,,,,,,
C11_6719,HPA069871,ENSG00000164347,,,,,,,,
C11_6720,HPA064239,ENSG00000135334,,,,,,,,
C11_6721,HPA063616,ENSG00000108861,,,,,,,,
C11_6722,HPA060847,ENSG00000099377,,,,,,,,
C11_6724,HPA064605,ENSG00000023228,,,,,,,,
C11_6725,HPA062187,ENSG00000240344,,,,,,,,
C11_6731,HPA064001,ENSG00000181830,,,,,,,,
C11_6734,HPA039015,ENSG00000187240,,,,,,,,
C11_6735,HPA015272,ENSG00000101255,,,,,,,,
C11_6736,HPA031956,ENSG00000083123,,,,,,,,
C12_55185977,HPA007989,ENSG00000120697,,,,,,,,
C12_55205980,HPA029895,ENSG00000117419,,,,,,,,
C12_55215982,HPA039799,ENSG00000161642,,,,,,,,
C12_55225983,HPA042761,ENSG00000213965,,,,,,,,
C12_55235979,HPA024642,ENSG00000117133,,,,,,,,
C12_55335984,HPA046740,ENSG00000101746,,,,,,,,
C12_55345985,HPA050767,ENSG00000155621,,,,,,,,
C12_55365987,HPA058416,ENSG00000175197,,,,,,,,
C12_55385989,HPA067491,ENSG00000119559,,,,,,,,
C12_6717,HPA075133,ENSG00000120314,,,,,,,,
C12_6718,HPA076271,ENSG00000129932,,,,,,,,
C12_6719,HPA076624,ENSG00000184371,,,,,,,,
C12_6720,HPA071310,ENSG00000131931,,,,,,,,
C12_6721,HPA069468,ENSG00000109956,,,,,,,,
C12_6722,HPA067204,ENSG00000068078,,,,,,,,
C12_6724,HPA073212,ENSG00000139180,,,,,,,,
C12_6725,HPA065252,ENSG00000130714,,,,,,,,
C12_6731,HPA073265,ENSG00000120156,,,,,,,,
C12_6734,HPA055922,ENSG00000154305,,,,,,,,
C12_6735,HPA035941,ENSG00000112855,,,,,,,,
C12_6736,HPA071829,ENSG00000007402,,,,,,,,
D01_55205980,HPA026303,ENSG00000117280,,,,,,,,
D01_55215982,HPA036341,ENSG00000118492,,,,,,,,
D01_55225983,HPA040092,ENSG00000178922,,,,,,,,
D01_55235979,HPA019765,ENSG00000239857,,,,,,,,
D01_55245981,HPA030149,ENSG00000133119,,,,,,,,
D01_55335984,HPA042923,ENSG00000006634,,,,,,,,
D01_55355986,HPA051142,ENSG00000137434,,,,,,,,
D01_55365987,HPA055174,ENSG00000215183,,,,,,,,
D01_55395990,HPA067811,ENSG00000203727,,,,,,,,
D01_55405991,HPA001164,ENSG00000148773,,,,,,,,
D01_6717,HPA005142,ENSG00000116747,,,,,,,,
D01_6718,HPA006660,ENSG00000160789,,,,,,,,
D01_6719,HPA003198,ENSG00000166226,,,,,,,,
D01_6720,HPA007162,ENSG00000197142,,,,,,,,
D01_6721,HPA005689,ENSG00000197299,,,,,,,,
D01_6722,HPA002946,ENSG00000004961,,,,,,,,
D01_6724,HPA005466,ENSG00000132382,,,,,,,,
D01_6725,HPA005740,ENSG00000139410,,,,,,,,
D01_6731,HPA004943,ENSG00000111700,,,,,,,,
D01_6734,HPA000530,ENSG00000025708,,,,,,,,
D01_6735,HPA006119,ENSG00000117479,,,,,,,,
D01_6736,HPA016499,ENSG00000104312,,,,,,,,
D01_6745,HPA040706,ENSG00000188266,,,,,,,,
D01_75836284,HPA002042,ENSG00000133466,,,,,,,,
D02_55185977,HPA000956,ENSG00000100823,,,,,,,,
D02_55195978,HPA010093,ENSG00000138160,,,,,,,,
D02_55205980,HPA026776,ENSG00000111846,,,,,,,,
D02_55215982,HPA036656,ENSG00000109814,,,,,,,,
D02_55225983,HPA040394,ENSG00000060069,,,,,,,,
D02_55235979,HPA020274,ENSG00000116128,,,,,,,,
D02_55245981,HPA030473,ENSG00000066651,,,,,,,,
D02_55335984,HPA043209,ENSG00000109736,,,,,,,,
